"Conventional","Bias-Corrected","Robust","","","","Conventional","Bias-Corrected","Robust","","",""
0,0,0,0,0,0,0.805804222571337,0.805804222571337,0.937261384901936,0.984206275543649,0.743195995489478,0.882708239098231
1,1,1,1,1,1,0.854124777032662,0.854124777032662,1.00110508639926,1.23013393195202,0.739312784792206,0.877081457490318
1,1,1,1,1,1,0.994090926709524,0.994090926709524,1.09561883448896,1.2096920746948,0.833721526275685,0.996711947351184
0,1,1,1,0,1,0.564261922151109,0.564261922151109,0.631128914176252,0.829972094390758,0.61126901186907,0.69927673216857
1,1,1,1,1,1,0.91316178265205,0.91316178265205,1.03236835931575,1.13851931902303,0.834908103710947,1.02345243598795
0,0,0,0,1,1,0.899949753960867,0.899949753960867,1.01286052878137,0.964940928977091,0.928900351776274,1.07044111172231
1,1,1,1,0,1,0.958386663785491,0.958386663785491,1.0656119695696,1.20717284253574,0.65137775424362,0.867768433601805
1,1,1,1,1,1,0.806121122762512,0.806121122762512,0.981250061541298,1.24024731104169,0.821100942346192,1.02170687207735
1,1,1,1,1,1,0.944611147773948,0.944611147773948,1.06856222293878,1.32170583231346,0.867931849002396,0.988451083520502
1,1,1,1,0,0,0.795088951661852,0.795088951661852,0.957825604382685,0.80982248126583,0.611212605384392,0.734291121102714
0,1,1,1,0,1,0.877097618918528,0.877097618918528,1.06411462496941,1.24221286564146,0.786864105564389,0.954671891697893
1,1,1,1,1,1,0.808722333426124,0.808722333426124,0.915409138544071,1.19005629577888,0.889128349173628,1.04297307408806
0,0,1,0,0,0,0.987439274936659,0.987439274936659,1.20174719728115,1.21156807767102,0.786571581775147,0.972478453044408
1,1,1,1,1,1,0.91912921192711,0.91912921192711,1.06165251294139,1.29563893685985,0.944102480562957,1.12562308082568
1,1,1,1,1,1,0.542040194204429,0.542040194204429,0.639193121678537,0.829170478389057,0.698503544505683,0.806558000602136
0,0,1,1,0,1,0.691362309216493,0.691362309216493,0.808791430200621,0.940058813014299,0.70365289310811,0.80496829771832
1,1,1,1,1,1,0.889201539661369,0.889201539661369,0.999910877958075,1.24850181566693,0.842161417573733,0.994534930922873
1,1,1,1,0,1,0.854335627767992,0.854335627767991,1.00053918439304,1.15010509001019,0.749168366893323,0.923454533770957
0,0,0,1,0,0,0.745496609244866,0.745496609244866,0.837842415614475,1.08353509103275,0.773085818615979,0.87826491555005
1,1,1,1,1,1,1.09133611202243,1.09133611202243,1.25069106052857,1.74183772462274,0.82394792865711,1.06617701848077
1,1,1,1,1,1,0.779962478558958,0.779962478558959,0.932831152020884,1.22699373317604,0.665452933815692,0.797652995379997
0,0,0,0,0,0,0.957489729283968,0.957489729283968,1.15386483479264,1.20947078391088,0.7654109212951,0.928484376025254
1,1,1,1,1,1,1.4456814921577,1.4456814921577,1.67161293284018,1.84062506307907,1.06099220532556,1.34661355011721
1,0,0,1,1,1,0.961685474720853,0.961685474720854,1.10595826235114,1.53441366912364,0.880675163791447,1.06089046165027
1,1,1,1,0,1,0.916645089328937,0.916645089328937,1.0761571788745,1.38790309822367,0.861474761908813,1.01491018221914
1,1,1,1,0,1,0.829037592661702,0.829037592661702,0.953877031370865,1.20514486041428,0.81508342860544,0.974605998389953
1,1,1,1,1,1,0.80272630458919,0.80272630458919,0.919123469206246,1.03380697029992,0.721955196286519,0.869695663016784
1,1,1,1,0,1,0.67110718820051,0.67110718820051,0.75941811555929,0.903711880014579,0.673393338000892,0.757702937886461
1,1,1,1,1,1,0.798701651045628,0.798701651045628,0.878598418664028,1.0224218322644,0.765033847806956,0.877011584792199
1,1,1,1,0,1,1.13781881779938,1.13781881779938,1.27671525108072,1.44020051171425,0.924172166540376,1.12007024092482
1,1,1,1,1,1,0.753263717456877,0.753263717456877,0.877044075165818,1.13895346689002,0.710906931076666,0.828978095416711
1,1,1,1,0,1,0.648518519124214,0.648518519124214,0.733642381535314,0.772321881961428,0.682655304360394,0.784857729912986
0,1,1,1,0,0,0.60950330654483,0.60950330654483,0.698495523696348,0.760111835553307,0.615336290874547,0.71577785602377
0,0,0,0,0,0,0.731240478419031,0.731240478419031,0.858801707979169,1.05342428208847,0.725238706025928,0.833300664432086
1,1,1,1,1,1,0.962405438734109,0.962405438734108,1.07667764478725,0.990632360451068,0.840428749131465,1.02018063510977
1,1,1,1,1,1,0.644446325656927,0.644446325656927,0.705783977807117,0.800790013225491,0.767966333933521,0.882693896557886
0,1,1,1,0,1,0.803969971344674,0.803969971344674,0.905854509908405,0.915313693476456,0.778651236379744,0.896712447915607
1,1,1,1,1,1,1.12363575600355,1.12363575600355,1.24410552189492,1.56087379754733,1.05265542940428,1.26668486762619
0,1,1,1,0,1,0.777986994326522,0.777986994326522,0.957845432035394,1.04410764209822,0.775711260003696,0.948572240657274
1,1,1,1,1,1,0.98786993745997,0.987869937459969,1.14782581581066,1.2418098391038,0.87622818853248,1.03925967101705
0,1,1,1,0,1,0.876766765469303,0.876766765469303,1.05556223755665,1.07569597108455,0.797325949140241,0.951409768318679
1,1,1,1,1,1,0.786824121936172,0.786824121936172,0.931721891575473,1.25883501520668,0.815698323150584,0.997788854962394
1,1,1,1,0,1,1.20393814701557,1.20393814701557,1.36847735961444,1.48240193727656,0.859660190424397,1.08043412823798
1,1,1,1,1,1,0.81200674163111,0.81200674163111,0.976874642094967,1.27849578831253,0.767409206403366,0.90645233284448
1,1,1,1,1,1,0.706505946686938,0.706505946686938,0.84649599473785,1.06531048465151,0.727834466393809,0.869009678993109
1,1,1,1,1,1,0.982647170859023,0.982647170859023,1.12779097188729,1.55198995015767,0.867866493009069,1.0447358497429
1,1,1,1,1,1,0.658547640327467,0.658547640327467,0.717292224634626,0.927049073524698,0.688570574398579,0.815994317063759
1,1,1,1,1,1,0.86261941014667,0.86261941014667,0.993333253753345,1.14985278377658,0.829019213106352,1.00417997849682
1,1,1,1,1,1,0.894095708611544,0.894095708611544,0.981763897113905,1.09840831662477,0.785174335455402,0.93607926884948
1,1,1,1,1,1,0.818082455120461,0.818082455120461,0.977836552764121,1.46541419127551,0.813452524743483,1.07452779181085
1,1,1,1,0,0,0.746081117987926,0.746081117987926,0.854855152432948,0.845835786158039,0.665633259120766,0.745270900213993
1,1,1,1,1,1,1.0523036884439,1.0523036884439,1.21166378105401,1.44975701587815,1.0065535390974,1.23005261704093
1,1,1,1,1,1,0.901771870256547,0.901771870256547,1.01768095351103,1.12144539317194,0.786990778543845,0.94729800173878
1,1,1,1,1,1,0.896485596720705,0.896485596720705,1.02147682098087,1.26389470317838,0.858559890406968,1.04673844993827
0,0,0,1,0,0,0.959216464182018,0.959216464182018,1.12330960427629,1.42665574263344,1.02003380250721,1.18745095550585
1,1,1,1,1,1,1.17235605555274,1.17235605555274,1.34343707212684,1.57058884480658,0.997629922862491,1.18564542209973
1,1,1,1,1,1,1.04049001934344,1.04049001934344,1.22353575240757,1.30151981984447,0.837618660225273,1.03574082807887
0,1,1,1,0,0,0.879062737899428,0.879062737899428,1.04277559689411,1.32959426577166,0.780412463315157,0.924330162000686
1,1,1,1,1,1,0.829953268427665,0.829953268427664,0.978939785098147,1.24621752619206,0.749076203055625,0.895953125065026
1,1,1,1,1,1,1.08120571912103,1.08120571912103,1.19125182364348,1.42090564160135,0.897591405371276,1.10792028965254
1,1,1,1,1,1,0.793718504276259,0.793718504276259,0.886537786856453,1.03542444812246,0.909862658621647,1.01866262269711
1,0,0,1,1,1,0.533254051530805,0.533254051530804,0.59209255804187,0.764390730713641,0.582393804254032,0.66683214788637
0,0,0,1,1,1,0.752294566825244,0.752294566825244,0.834186721289558,1.06171513171441,0.811505712347545,1.00210028908408
1,1,1,1,1,1,0.968225377166856,0.968225377166856,1.04880083077985,1.37820007414444,1.02631156561181,1.21840550353552
1,1,1,1,1,1,0.876316842017625,0.876316842017625,0.986388987749103,1.4443828955607,0.810067799615116,0.965318301157294
1,1,1,1,1,1,0.995384553778085,0.995384553778084,1.1252639044851,1.250624540662,0.932135220214807,1.06774463603701
1,1,1,1,1,1,0.789488650598327,0.789488650598327,0.906397843487277,1.29629358104713,0.789395741469518,0.924766344518134
1,0,0,1,1,1,0.689794263648558,0.689794263648558,0.767402267106895,0.996575475187035,0.797378787989309,0.911880382304114
1,1,1,1,1,1,0.721170453685478,0.721170453685478,0.829921605306067,1.35654024269106,0.767080259244045,0.906353596534258
1,1,1,1,1,1,0.693568935329681,0.693568935329681,0.846939625656328,1.08942231258861,0.761629182785515,0.929970922075139
1,1,1,1,1,1,1.10347830603897,1.10347830603897,1.289473383503,2.02197920109658,0.979935970582716,1.22388610135348
1,1,1,1,1,1,0.87560370591899,0.87560370591899,1.07860723002159,1.31882196098747,0.806379357312902,0.992815354679859
1,1,1,1,1,1,0.838809244816525,0.838809244816525,0.992980047033332,1.17147079335944,0.767644744816201,0.943297153792406
1,1,1,1,0,1,0.883710004961001,0.883710004961001,1.01390628784953,1.31139151253554,0.741433535812217,0.892639310657371
0,1,1,1,0,1,0.735725521423143,0.735725521423143,0.8558399202834,1.18878060555921,0.739338972989866,0.862801527469205
1,1,1,1,1,1,0.788708601924605,0.788708601924605,0.914692744029871,1.21526267140354,0.839957284354294,0.984384404762204
1,1,1,1,1,1,0.834656562112389,0.834656562112389,1.01068658966434,1.39067893738307,0.796997142322296,0.992546793917236
1,1,1,1,1,1,1.07763050328367,1.07763050328367,1.25246901379718,1.60356926278602,0.946698174287485,1.12594590164956
1,1,1,1,0,1,0.899806031366852,0.899806031366852,1.0112550358688,1.26318397698464,0.89575482723852,1.06757041099401
1,1,1,1,1,1,0.888177266914472,0.888177266914473,1.02342042629807,1.13620026114358,1.01502744173445,1.28385185006656
1,1,1,1,1,1,0.771815558797175,0.771815558797176,0.895684601433826,0.998162561057136,0.671569045859236,0.79812260607945
1,1,1,1,0,1,0.810557441592438,0.810557441592438,0.947090985627391,1.54419846073024,0.838631253142554,1.03789955482399
0,0,0,1,1,1,0.691723968631621,0.69172396863162,0.81559015788909,1.02227535355308,0.721270026529928,0.847714998134478
1,1,1,1,0,1,0.665856359819454,0.665856359819454,0.762357099964925,1.07117727520481,0.695375737723527,0.812761925047808
1,1,1,1,0,1,0.632004303716809,0.632004303716809,0.702473583219787,0.790938595107841,0.639310041725435,0.722366892511602
1,1,1,1,0,0,0.875031897760884,0.875031897760884,0.987178196190502,1.12373574550365,0.698212540610675,0.81672328716037
1,1,1,1,0,1,0.924539023651425,0.924539023651425,1.02564337741926,1.16675823766131,0.700501370564121,0.881027193210482
1,1,1,1,0,1,0.751835040828135,0.751835040828135,0.823906928802214,0.946926630140898,0.688293953335207,0.807424952496907
0,0,1,1,0,1,0.731671094681947,0.731671094681947,0.821910070063036,1.03066769727124,0.748993016886487,0.920147120030053
0,1,1,1,0,1,0.770670561577292,0.770670561577292,0.92155995267954,1.26691578734918,0.789427178250821,0.921256933852955
0,0,0,1,0,0,0.868379293661857,0.868379293661857,1.04482610001596,1.3288162318628,0.820484784580185,0.997805491939845
1,1,1,1,1,1,0.945923663732901,0.945923663732901,1.07577381904582,1.3656502910949,0.830068766773092,0.996067943616209
1,1,1,1,1,1,1.35356505523883,1.35356505523884,1.51284307042084,1.7928940538758,1.008012561932,1.24356905366134
0,0,1,1,0,1,0.786127817306801,0.786127817306801,0.912265140846164,1.18614067756256,0.886932811178067,1.08558741276189
0,1,1,1,0,1,0.829055420153296,0.829055420153296,1.00712249600282,1.16203490746812,0.776838791057361,0.926075506783226
1,1,1,1,1,1,1.02661559236012,1.02661559236012,1.16616315152637,1.39015127068538,0.885235483653211,1.03980005506845
1,1,1,1,1,1,0.931072653126245,0.931072653126245,1.08850245555737,1.46181241855812,1.11503502814799,1.28210148118202
1,1,1,1,0,1,0.92026148701942,0.92026148701942,1.04771569643222,1.35982063518631,0.741814605162439,0.940810562676085
0,0,1,0,0,1,0.808460341559921,0.808460341559921,0.93851682633094,1.1628840960328,0.798997585146814,0.948253257878719
1,1,1,1,0,1,0.904087740946487,0.904087740946487,1.04035422660888,1.54175939840151,0.821842965687319,1.04100218184943
1,1,1,1,0,1,0.904223466799865,0.904223466799865,1.02109744230099,1.20137344913068,0.690128757107091,0.85280447405634
1,1,1,1,1,1,0.694507329731642,0.694507329731641,0.797471629961601,1.0137235207815,0.759420919824629,0.846898723290598
1,1,1,1,1,1,0.758065499204498,0.758065499204498,0.847173803195049,1.10762140359197,0.730665019309755,0.87706325887043
1,1,1,1,1,1,0.756783304591631,0.756783304591631,0.833358533748735,1.03883809606771,0.808945570591083,0.937101743761198
1,1,1,1,1,1,0.967503231738625,0.967503231738625,1.1922412087411,1.55094944918305,0.934797610359742,1.14693167996177
1,1,1,1,0,1,0.867133474443532,0.867133474443532,0.993937270768178,1.14794259961447,0.790365033120548,0.903069207207473
1,1,1,1,1,1,1.04489450434107,1.04489450434107,1.20260873655283,1.67354840678724,0.98819885695923,1.23424444563185
1,1,1,1,1,1,0.738154545818678,0.738154545818678,0.8395711386772,0.966124848683121,0.662627180791403,0.812731593584972
1,1,1,1,1,1,1.0561609731265,1.0561609731265,1.20897368927811,1.57414804636558,0.986449775693633,1.19245586163895
1,1,1,1,1,1,0.633630909483296,0.633630909483296,0.710292540008411,0.887717556219259,0.663775117049348,0.771371493341276
0,0,0,0,0,0,0.637790651291479,0.637790651291479,0.735754039140981,0.843658807282297,0.676986197647049,0.787279864022008
1,1,1,1,1,1,0.678209877772765,0.678209877772765,0.756858797745798,1.14800763755924,0.703425834451489,0.852981623781082
1,1,1,1,1,1,1.17509606188546,1.17509606188546,1.35109054604622,1.5096710066152,0.980105144664412,1.21696209020727
1,1,1,1,1,1,0.691180693847538,0.691180693847538,0.780855207202856,1.00513335632043,0.746179818215742,0.875734173776359
1,1,1,1,1,1,0.765059300762343,0.765059300762343,0.87471861293413,1.09197661090263,0.736851710942815,0.850611109851757
1,1,1,1,1,1,0.910264042702676,0.910264042702675,1.01721023074567,1.04996684643265,0.923211736755949,1.14894666141285
0,0,1,1,1,1,1.00877558485129,1.00877558485129,1.1632469219862,1.40107301762489,0.850595779075734,0.978962632548916
1,1,1,1,0,1,0.929595036083783,0.929595036083783,1.0504788384452,1.18449863187138,0.884533839906973,1.05725184675465
1,1,1,1,1,1,0.887404548396287,0.887404548396288,1.05423866925513,1.3188352904262,0.805309524051005,0.9630729935261
1,1,1,1,1,1,0.543089274454438,0.543089274454438,0.605244464155,0.807971498492911,0.58331138735593,0.675911884888083
1,1,1,1,0,1,0.78391064430837,0.78391064430837,0.896037462172325,1.06266032590209,0.754445793761391,0.895500193190988
1,1,1,1,0,1,0.933011384964407,0.933011384964407,1.0988217127187,1.43963651073821,0.864098901719353,1.01613097387428
1,1,1,1,0,1,0.816024753859573,0.816024753859573,0.932251150840448,1.23341202008217,0.806283890979284,0.960656484810184
1,0,1,1,1,1,0.949507801830476,0.949507801830476,1.14056916220747,1.29896300129851,0.805602446738897,0.996303240635661
1,1,1,1,1,1,0.688518770400858,0.688518770400859,0.785877424609118,0.890569195276051,0.685880913729479,0.797158636422425
0,0,0,1,0,1,0.803817129843287,0.803817129843287,0.966549806146144,1.20738615616346,0.753543901270876,0.896106498234335
1,1,1,1,1,1,1.00533803013095,1.00533803013095,1.17213607656493,1.44580475251441,0.91827763067397,1.12847959479026
1,1,1,1,1,1,0.673621041323949,0.673621041323949,0.804771729949356,0.970504148588154,0.640509034077764,0.773530896415249
1,1,1,1,1,1,0.902005836510721,0.902005836510721,1.01991067236008,1.22486469934898,0.806100423199473,0.984834063394811
1,1,1,1,1,1,0.761152580148611,0.761152580148611,0.852029313651042,1.15079493519491,0.778368124548606,0.911427392567528
1,1,1,1,1,1,0.714509461432883,0.714509461432882,0.803867907032729,0.953911857175969,0.670384487542069,0.787848385859344
1,1,1,1,1,1,0.788110665330328,0.788110665330329,0.88663861546131,1.05026529770909,0.77641102114443,0.887776495521638
1,1,1,1,0,1,0.916519243129431,0.916519243129431,1.0448452971325,1.24804515878336,0.906930111637249,1.10181356461368
1,1,1,1,1,1,0.834913658721334,0.834913658721334,0.942755500478421,1.07413405861277,0.841401560573296,0.962066101695417
1,1,1,1,1,1,1.2710888350909,1.27108883509091,1.46324678174027,2.12835264985125,1.0341047753003,1.28668822267467
1,1,1,1,1,1,1.17388823667045,1.17388823667045,1.37141371986118,1.88618564970655,1.06559939394997,1.37601459084235
1,1,1,1,1,1,0.715957073045615,0.715957073045615,0.837712218668288,1.17651672792243,0.865660506074131,1.02354708125167
1,1,1,1,0,1,0.67621639218775,0.67621639218775,0.830814082180667,0.851816548089166,0.673789164481719,0.778360748541648
1,1,1,1,0,1,0.620594143492902,0.620594143492902,0.681575627962584,0.793896639010456,0.692891963131655,0.777410778992578
1,1,1,1,1,1,0.982414526263509,0.982414526263509,1.1446926879819,1.61014190250063,0.866087473154121,1.08653494261831
1,1,1,1,1,1,0.777757640884287,0.777757640884287,0.907516727820177,1.13400684135293,0.741579352459508,0.826267973021221
1,1,1,1,1,1,0.799658932576069,0.799658932576069,0.889515014673238,1.24717896040959,0.805122785721909,0.975573452526372
1,1,1,1,1,1,0.726658738482825,0.726658738482825,0.82442629145976,0.909243981880766,0.742991143846473,0.864405310054316
1,1,1,1,0,1,0.84940735754331,0.84940735754331,0.94865854029785,0.9994374809102,0.828306881477189,0.960939596125038
1,1,1,1,1,1,0.712392790019529,0.712392790019529,0.850464163750133,1.23032166014154,0.769206950507413,0.917185773587715
1,1,1,1,1,1,1.40401469129131,1.40401469129131,1.61356669521485,1.79323399531773,0.912674169899008,1.1702413270252
1,1,1,1,1,1,0.807084272886657,0.807084272886657,0.891506499403425,1.02209034282911,0.792659319476737,0.96833708017744
1,1,1,1,1,1,0.968590181267791,0.968590181267791,1.10925916570855,1.17837253544623,0.880294992430752,1.0721851075968
1,1,1,1,1,1,0.833368127203659,0.833368127203659,0.939239876767444,1.09512889369252,0.715648334684985,0.853684021912894
1,1,1,1,1,1,0.754946663017327,0.754946663017327,0.870733788555295,0.97931205458243,0.765371552044955,0.900410185335818
1,1,1,1,0,1,0.638436157220066,0.638436157220066,0.728494815716573,0.975314372250825,0.643928282296939,0.763429577402533
1,1,1,1,0,1,0.638505221470791,0.638505221470791,0.717080794214315,0.905562971052509,0.684609626072806,0.804870889907769
1,1,1,1,1,1,0.734112121087393,0.734112121087393,0.828691224372221,0.980597975069478,0.915185289248163,1.11827456069362
1,1,1,1,1,1,0.792893972487557,0.792893972487557,0.886278266727681,1.21990528503508,0.796784759586357,0.945349265344341
1,1,1,1,1,1,1.02001162457145,1.02001162457145,1.14822246907344,1.3900018489557,0.967462405486546,1.16784792809707
0,1,1,1,0,0,0.948064517271342,0.948064517271342,1.16309254360336,1.2036087643554,0.818843622386375,0.996854559304761
1,1,1,1,0,1,0.77273107707428,0.77273107707428,0.882703646821922,1.14730417068686,0.772743272616841,0.918737481871088
1,1,1,1,1,1,0.855282286402969,0.855282286402969,0.953447265880996,0.956140937164653,0.718446917986013,0.857905173769931
1,1,1,1,1,1,0.841710811717332,0.841710811717332,0.917680911583172,1.11242269717429,0.803541604861697,0.950003416998435
1,1,1,1,1,1,0.78921856871478,0.78921856871478,0.90716468131089,1.28425333148108,0.992249529583794,1.22603694595181
1,1,1,1,1,1,0.793657022959393,0.793657022959393,0.923336499950186,1.14472460209372,0.790301084118933,0.964046188476974
1,1,1,1,1,1,0.925519361521981,0.925519361521981,1.04141860050371,1.40535298909823,0.866888329801189,1.00874329088699
1,1,1,1,0,1,0.85190246287626,0.85190246287626,0.967724281364272,1.1178313678077,0.786639878355456,0.913404076649587
1,1,1,1,1,1,0.812960381653049,0.812960381653049,0.873857855621605,1.06954177303235,0.882102267165265,1.02167946771467
1,1,1,1,0,1,0.688469267441111,0.688469267441111,0.773644508368931,0.924875351702568,0.68874486709962,0.811635574652247
1,1,1,1,1,1,0.806335742682176,0.806335742682176,0.890544873542745,1.13098108482486,0.840384374251547,0.953146559061756
1,1,1,1,0,1,0.685567203212433,0.685567203212433,0.792901472348702,1.19929284171969,0.787016255459173,0.898757127443211
1,1,1,1,0,1,0.835600633798938,0.835600633798938,0.921876752016908,1.12543564303482,0.760042653596748,0.909541966445683
1,1,1,1,1,1,1.31613453715129,1.31613453715129,1.49570526495669,1.74115664912588,0.884937164332563,1.09147484675583
1,1,1,1,1,1,0.720277615145971,0.720277615145971,0.831939266491162,1.11211356813592,0.676000437388338,0.807649120021933
1,1,1,1,1,1,1.36542071532795,1.36542071532795,1.58442463837776,1.93666354474862,1.08347214253098,1.33572536240046
1,1,1,1,1,1,1.0308962467759,1.0308962467759,1.13036707739461,1.27004035157304,0.866776171863803,1.05016989543111
1,1,1,1,1,1,0.750931340717717,0.750931340717717,0.863126639275777,1.03703138862309,0.755804662729781,0.888031730293366
1,1,1,1,0,0,0.952246907602291,0.952246907602291,1.09334577384686,1.23284318343765,0.822215452275062,1.00033614491919
1,1,1,1,1,1,0.653469790813909,0.653469790813908,0.729404843767367,0.896820050265012,0.670473423470767,0.79061354054336
0,1,1,1,0,1,1.3122168447582,1.3122168447582,1.52663019397118,1.9728332986754,1.01888232896238,1.31475333238103
1,1,1,1,1,1,0.901219013139268,0.901219013139267,1.05133411789174,1.07509749731838,0.975753273527143,1.1560094876135
1,1,1,1,1,1,0.936009903075135,0.936009903075135,1.143983159017,1.40657274236992,0.893562716411863,1.15967849165438
1,1,1,1,0,1,0.875052747377999,0.875052747377999,1.00859607687247,1.22367018995565,0.768867907571988,0.944533387601898
1,1,1,1,1,1,0.885020771358716,0.885020771358716,1.00838510995752,1.16989534306757,1.06551763946908,1.2998164274421
1,0,1,1,0,1,0.70429674219866,0.70429674219866,0.873155450844545,1.23591575615648,0.713352811329296,0.846918664320721
1,1,1,1,0,1,0.749441916869512,0.749441916869512,0.8437299742945,0.960103043314007,0.707669116554437,0.836613554314881
1,1,1,1,0,1,0.978551665674851,0.978551665674851,1.09805380753704,1.38731153402086,0.925139014347392,1.0482364929281
0,1,1,1,0,0,0.726430620836545,0.726430620836545,0.818643479916488,0.796306261783578,0.874595451888412,0.939954789213171
1,1,1,1,1,1,0.963095711664192,0.963095711664192,1.08670956074962,1.55719671075263,0.872702830642092,1.05728173035856
1,1,1,1,1,1,0.897052351948792,0.897052351948792,0.98385819921439,1.17957369025349,0.830960064536584,0.981734892220233
1,1,1,1,1,1,0.830192951383928,0.830192951383928,0.912697112644052,1.1466055805425,0.817728195002234,0.963783636119848
1,1,1,1,1,1,0.992124197401855,0.992124197401856,1.13155668707195,1.2930613468304,0.823632534036007,0.989027928473054
1,1,1,1,1,1,0.742786720614043,0.742786720614042,0.849825989116463,1.21694865557084,0.692379709243992,0.832602352430526
0,0,1,1,0,0,0.847358745377781,0.847358745377781,1.03607180349319,1.34085905161213,0.798644374150471,0.959145631447024
1,1,1,1,1,1,1.00402533642579,1.00402533642579,1.15961894873523,1.5181892024629,0.885244175390978,1.054707434744
0,0,0,1,0,0,0.761986076603847,0.761986076603847,0.88059981311546,1.01299055740846,0.760896407667582,0.921777772862718
1,1,1,1,1,1,0.697289685709507,0.697289685709507,0.79869123601671,1.06763301449193,0.735707649724817,0.854338578271183
1,1,1,1,0,1,0.738238718206709,0.738238718206709,0.833706059562868,0.928606169949937,0.711834771318114,0.83363463540889
0,0,0,0,0,0,0.778981793333043,0.778981793333043,0.906457173742714,1.16629979090206,0.813263923328682,0.978839900972649
1,1,1,1,1,1,0.744401281319944,0.744401281319944,0.818472514563481,1.02691699360712,1.19806378147694,1.37166926716551
1,1,1,1,1,1,0.55207188616556,0.55207188616556,0.599288486454856,0.657781826204755,0.621604856520455,0.674599493381029
1,0,1,1,1,1,0.642455666388537,0.642455666388536,0.759717015785196,0.98859671188775,0.732692843941502,0.809836667192621
1,1,1,1,0,1,0.915745833908844,0.915745833908844,1.08434691792742,1.05211060082909,0.770478637432541,0.871784248659065
1,1,1,1,1,1,0.890551161418819,0.890551161418819,1.02970963539836,1.30266824514274,0.828495435705286,0.995279780059915
1,1,1,1,1,1,0.775395112968966,0.775395112968966,0.916978192928049,1.2430443370377,0.76135363118987,0.934769373106424
0,1,1,1,0,1,0.797226657725868,0.797226657725868,0.884289347418231,1.04700972596221,0.690134802366552,0.845922573661335
1,1,1,1,1,1,0.873166866214953,0.873166866214953,1.00580892870413,1.32454024814203,0.789104130735997,0.961352650800807
1,1,1,1,1,1,0.910409419606231,0.910409419606231,1.00866540141071,1.11378355146095,0.825633666195077,0.971186742965075
1,1,1,1,1,1,1.07170774443377,1.07170774443377,1.19979010007096,1.41871132847917,0.919174990362496,1.12712910156367
1,1,1,1,0,1,0.918704717136102,0.918704717136102,1.02658029330669,1.31104718517725,0.849111653816031,1.03324189501765
1,1,1,1,1,1,0.689787515573743,0.689787515573743,0.752599658172104,1.02234288788143,0.705029289296192,0.881957326270206
1,1,1,1,1,1,0.889487654004519,0.889487654004519,1.01139034568705,1.37183175185339,0.809392996523561,0.966358597037677
1,1,1,1,0,1,0.717131480506312,0.717131480506312,0.793214020348764,1.08492124990052,0.755055053831455,0.888699848769754
1,1,1,1,1,1,0.83443861467252,0.83443861467252,0.984904047467654,1.26458767613323,0.737052146565761,0.878004703248079
0,0,1,0,0,0,0.718099055946086,0.718099055946086,0.810850717911809,0.763659123031116,0.706021767825304,0.825340016259614
0,0,1,1,0,1,0.671980050130476,0.671980050130476,0.814270851583142,1.11830302618021,0.704389703427784,0.851944053109548
1,1,1,1,1,1,0.595661517111632,0.595661517111632,0.66683138614173,0.764037206620198,0.711292123573447,0.839622551710645
1,1,1,1,1,1,0.880309255667795,0.880309255667795,1.02329161552386,1.52364247681052,0.866754157691513,1.03187063866162
1,1,1,1,0,1,0.91102450340851,0.91102450340851,1.03243797573077,1.28654046813369,0.745274484905183,0.907618399543515
1,1,1,1,1,1,0.710455890224459,0.710455890224459,0.811572117721362,1.07549607863188,0.730680701185926,0.880047240626555
1,1,1,1,1,1,0.805440685592993,0.805440685592993,0.885783820125671,1.0512036300967,0.821219787810525,0.972842552096957
1,1,1,1,0,1,0.832772801310131,0.832772801310131,0.918230308188527,1.23061787661053,0.814810238295112,1.04389563240788
1,1,1,1,1,1,0.764519990902403,0.764519990902403,0.930400068249732,1.07750255601996,0.752697027820676,0.908825972329834
1,1,1,1,1,1,0.604059769522607,0.604059769522607,0.736790917577113,0.774265364428753,0.586814683690455,0.696084001788333
1,1,1,1,1,1,0.710357594014347,0.710357594014347,0.785412041916846,0.966457263812202,0.707198451417682,0.809862080910716
1,1,1,1,1,1,0.785256360040282,0.785256360040282,0.897210465959196,1.17549973602001,0.773720190142757,0.906321437272857
1,1,1,1,1,1,1.07894525420556,1.07894525420555,1.27802486885673,1.21124682021496,0.928671552680114,1.10663584295409
1,1,1,1,0,1,0.920877204076259,0.920877204076259,1.04626539947175,1.00686241210816,0.631391417955055,0.753707266859001
1,1,1,1,1,1,0.762914416836134,0.762914416836134,0.862889743794437,1.12455763229631,0.776322648420089,0.91165770593575
1,1,1,1,1,1,0.754647281567403,0.754647281567403,0.795001115876818,0.885959788212213,0.733062641300549,0.8580212215496
1,1,1,1,1,1,0.737148722112405,0.737148722112405,0.854353861386812,0.944540043623411,0.696463844915853,0.828605228278759
1,1,1,1,1,1,1.07187351658937,1.07187351658937,1.21978885311732,1.85280972942027,0.93399875168833,1.14771589240211
1,1,1,1,0,1,0.836675190065112,0.836675190065112,0.980679387274535,1.42986749393073,0.845206278232862,0.980121418504369
1,1,1,0,0,1,0.78923487560029,0.78923487560029,0.92769535944931,1.1209230476461,0.776108843480146,0.920640425616733
1,1,1,1,1,1,1.08680530206911,1.08680530206911,1.25694914340091,1.75792395590779,1.01100519833054,1.19842188561404
1,1,1,1,1,1,0.700866261342332,0.700866261342332,0.803228562142852,0.882533369351324,0.814141755130173,1.00756913556959
