"Conventional","Bias-Corrected","Robust","","","","Conventional","Bias-Corrected","Robust","","",""
1,1,1,1,1,1,0.292198957377925,0.292198957377925,0.329236992925603,0.448510395253685,0.340803909866216,0.406924192014443
0,1,1,1,0,0,0.234859878849026,0.234859878849026,0.266236762325107,0.402770334991519,0.288696594512976,0.330046845980947
1,1,1,1,0,1,0.253920634295849,0.253920634295849,0.279898021368989,0.314967012811575,0.281814181215888,0.338116303105728
1,1,1,1,0,1,0.277495157910298,0.277495157910298,0.303216998010456,0.517847864203722,0.311575190610318,0.381189249900255
0,0,0,1,0,0,0.310540681861936,0.310540681861936,0.317007073093857,0.463624737766415,0.354133624515419,0.420359502526654
1,1,1,1,0,1,0.353325562571725,0.353325562571725,0.373803523112649,0.427535090476908,0.341923685489133,0.423641011790385
1,1,1,1,1,1,0.208927168438193,0.208927168438193,0.232373392941067,0.44929344595624,0.300165085358994,0.350144591836643
1,1,1,1,0,1,0.240982929277623,0.240982929277623,0.252366222836504,0.332371339589256,0.272614945328122,0.329446407914911
1,1,1,1,1,1,0.206941950837635,0.206941950837635,0.230498260336831,0.314305529645746,0.264490995836698,0.331789750492186
1,0,0,1,1,1,0.280424464549551,0.280424464549551,0.301105102321912,0.410027476238339,0.348385032957837,0.446253907741422
1,1,1,1,0,1,0.309843488294902,0.309843488294902,0.341368239530521,0.53149123487831,0.317626528833592,0.381750271512223
1,1,1,1,0,1,0.234471978816347,0.234471978816347,0.321465101254525,0.715342554804002,0.412647000679067,0.539074220263698
1,1,1,1,0,1,0.273063534616317,0.273063534616317,0.302829135974461,0.421558146807504,0.29289050613782,0.338412362724184
1,1,1,1,1,1,0.265153394673368,0.265153394673368,0.292168350676246,0.398411640643974,0.288427922504811,0.357407931017881
1,1,1,1,1,1,0.281553234594614,0.281553234594614,0.32790765505837,0.460703627528768,0.387824367252368,0.462489590892044
1,1,1,1,1,1,0.212301910819118,0.212301910819118,0.247538732000814,0.359584579484212,0.282152378828756,0.339420792020623
0,1,1,1,0,1,0.252724209937648,0.252724209937648,0.278388664163515,0.501461798643268,0.287660745841516,0.346273015598156
1,1,1,1,1,1,0.313564206126223,0.313564206126223,0.343665675824565,0.450311437442347,0.339601483191333,0.394310654823867
0,1,1,1,0,1,0.241330177049206,0.241330177049206,0.254910124053278,0.458291713631388,0.293987307964321,0.373199669220663
0,1,1,1,0,1,0.205406710515547,0.205406710515547,0.232223660052345,0.316627146093067,0.285048264258675,0.338468442824485
1,1,1,1,0,1,0.186091704943951,0.186091704943951,0.204378014674663,0.253488354573349,0.250852896851268,0.294103786859027
1,1,1,1,0,1,0.404487281924289,0.404487281924289,0.393602062398985,0.705822141297866,0.333726422481003,0.398051013456863
1,1,1,1,1,1,0.286555228980058,0.286555228980058,0.313661751052589,0.515885939896568,0.317215946453275,0.404292250510951
1,1,1,1,1,1,0.262515668037736,0.262515668037736,0.294446054254371,0.422566087916637,0.268619048310221,0.322617295751023
1,1,1,1,0,1,0.22068301337391,0.22068301337391,0.245979498934202,0.357557627213585,0.266355429960765,0.324476152768167
0,0,0,1,0,1,0.175797468809485,0.175797468809485,0.208115769300635,0.290191471973718,0.237184086783439,0.299743106490811
1,0,1,1,1,1,0.294338371829258,0.294338371829258,0.328180545305542,0.568387812679153,0.345765386443297,0.433698930768064
0,0,1,1,0,1,0.182767894185696,0.182767894185696,0.218142825847724,0.330771241831098,0.286125287140105,0.331887023518692
1,1,1,1,0,1,0.283105701899729,0.283105701899729,0.318579707744351,0.40467717442655,0.29068082642235,0.342944994089339
0,1,1,1,0,1,0.354980924366573,0.354980924366573,0.420191714108681,1.28605019666005,0.430614182155713,0.573544726505389
1,1,1,1,1,1,0.284308483740042,0.284308483740042,0.323850033959205,0.365123994672824,0.305407403888664,0.370807138272643
1,1,1,1,0,1,0.277678313938432,0.277678313938432,0.295731690816645,0.407626195159354,0.272971220262653,0.351787503437313
1,1,1,1,0,1,0.286299273215683,0.286299273215683,0.314295325020374,0.43335451939578,0.333664642579356,0.402062545554499
1,1,1,1,0,1,0.28523630314527,0.28523630314527,0.337404971522147,0.487028197612443,0.308634168503421,0.379036098391495
0,0,0,0,0,1,0.239176468168854,0.239176468168854,0.290574875029305,0.42001990456675,0.278645789273343,0.356842101387311
1,1,1,1,1,1,0.307476953131321,0.307476953131321,0.337563061474814,0.534978969361256,0.378628889737403,0.466938372011164
0,1,1,1,0,1,0.283474684951175,0.283474684951175,0.309250243413005,0.535941393642188,0.29623588667978,0.357702764197035
1,1,1,1,0,1,0.180607335230767,0.180607335230767,0.202596013281092,0.31445536994898,0.270625974457467,0.322696787877178
1,1,1,1,1,1,0.212814093941179,0.212814093941179,0.228174093928179,0.305003351500082,0.238922422801949,0.273450333387813
1,1,1,1,1,1,0.25624557895194,0.25624557895194,0.27196723022169,0.406154907959364,0.291064640154898,0.348725344563615
1,1,1,1,0,1,0.275118752907441,0.275118752907441,0.310102936091642,0.490161468871458,0.345772254810008,0.44124566835629
0,1,1,1,0,1,0.292617264698663,0.292617264698663,0.327423735991905,0.43074254604142,0.334210962673506,0.424820170523271
1,0,0,1,1,1,0.22498103628512,0.22498103628512,0.250635794340139,0.407238435850044,0.286875273831449,0.350665867085255
1,0,0,1,1,1,0.303346750056788,0.303346750056788,0.375849573559304,0.587639260629067,0.376015437653188,0.454162755451318
0,0,0,0,0,0,0.335462979643384,0.335462979643384,0.381641942062697,0.574325388403585,0.283983120373311,0.355683976410505
1,1,1,1,1,1,0.307870328998018,0.307870328998018,0.354114114383664,0.442066957004942,0.308989956525217,0.38335174930714
1,1,1,1,1,1,0.329160665484617,0.329160665484617,0.369021503721377,0.544894904851184,0.345624568538634,0.421960735764294
1,0,0,1,0,1,0.326341513971435,0.326341513971435,0.362557065091545,0.403746868007969,0.356160764716789,0.429142914443579
1,1,1,1,0,1,0.326466513206877,0.326466513206877,0.357207929535864,0.466694036286553,0.31118198166403,0.384591171974864
1,1,1,1,0,1,0.262329472557683,0.262329472557683,0.290414841379339,0.375261766003111,0.311789304412119,0.366133999034901
0,0,0,0,0,1,0.210546537547206,0.210546537547206,0.246975775360541,0.275534181410841,0.27527448669198,0.322495386127473
1,1,1,1,0,1,0.259428608378481,0.259428608378481,0.307372855958493,0.411725233228586,0.308844522806042,0.338566020651782
0,1,1,1,0,1,0.203000159348436,0.203000159348436,0.249051947609031,0.328184307485388,0.290073950188748,0.360628318961149
1,1,1,1,1,1,0.330925580686433,0.330925580686433,0.325305315886472,0.519289229952427,0.373337532920841,0.449583009473831
0,1,1,1,0,1,0.391365003920045,0.391365003920045,0.431495756969944,0.623265624048919,0.436491696560246,0.544130533994673
0,0,0,1,1,1,0.19671685273829,0.19671685273829,0.251577266410215,0.37890115122862,0.304643729956204,0.364428775026756
1,1,1,1,0,1,0.294270906967184,0.294270906967184,0.346777653189893,0.509122634459118,0.311700716514839,0.396892992980362
1,1,1,1,0,1,0.214351145597044,0.214351145597044,0.251098719742944,0.64382732574667,0.317688590094521,0.407785898333473
1,1,1,1,0,1,0.18825571009856,0.18825571009856,0.22357814895096,0.391389821765729,0.301322819155144,0.347907210215713
0,1,1,1,0,1,0.331750882236711,0.331750882236711,0.374305897990599,0.481626328948577,0.347994147344128,0.404635562010277
1,1,1,1,1,1,0.220625323384226,0.220625323384226,0.256857626531131,0.291158686310832,0.26071317014284,0.313400425098918
1,1,1,1,0,1,0.290547755343827,0.290547755343827,0.324560854828767,0.388153707180876,0.272906676337339,0.343163678774759
1,1,1,1,0,1,0.326517858221979,0.326517858221979,0.354510480179649,0.542338886919949,0.344731891025591,0.43255036586746
1,1,1,1,0,1,0.222531084024298,0.222531084024298,0.242261104263311,0.341652920512505,0.273117683569902,0.335564404883211
1,1,1,1,0,1,0.247066441027994,0.247066441027994,0.273318281397315,0.343707248312769,0.342136848731513,0.382315800086811
1,1,1,1,0,1,0.331299467035985,0.331299467035985,0.37286441197976,0.550036732614837,0.347568947257249,0.422314017996051
1,1,1,1,0,1,0.30284496165251,0.30284496165251,0.33301683931079,0.405020046732191,0.307415332336387,0.357065245752055
1,1,1,1,1,1,0.215300078796778,0.215300078796778,0.235879706896879,0.293429072880859,0.28630914803372,0.325409254274748
1,1,1,1,0,1,0.273902667772654,0.273902667772654,0.41636227898727,0.686722692457524,0.346553149463528,0.43788369595342
0,0,0,0,0,0,0.176867667993813,0.176867667993813,0.210516384798655,0.30033264994378,0.230609441291113,0.277149874781049
1,1,1,1,0,1,0.286805095391707,0.286805095391707,0.315110080362792,0.509202022571469,0.318471439640904,0.369837402239839
1,1,1,1,1,1,0.218536083496423,0.218536083496423,0.25689134868638,0.42861176959764,0.308136374659024,0.358342740774819
1,0,0,1,1,1,0.278180708669929,0.278180708669929,0.299729342006983,0.396565341521212,0.361342431105141,0.419927808135267
1,1,1,1,1,1,0.297583599694349,0.297583599694349,0.332265684895988,0.535983349596669,0.29155953230571,0.349168857672945
1,1,1,1,0,1,0.271515117580507,0.271515117580507,0.293497092294182,0.382844741443424,0.285337971778657,0.352784867556269
1,1,1,1,0,1,0.274953356844757,0.274953356844757,0.314890536787026,0.407683169371369,0.331583824775191,0.383130592941633
1,1,1,1,0,1,0.256418634455174,0.256418634455174,0.287143122086485,0.436520565834967,0.291258580630694,0.33392842648981
1,1,1,1,0,1,0.222842379007699,0.222842379007699,0.243347555104312,0.279458433365071,0.277115835659573,0.325187315383531
0,0,0,0,0,1,0.214866994965053,0.214866994965053,0.256338954832697,0.318427643516433,0.241584950866888,0.303031049687904
0,1,1,1,0,1,0.227716349765978,0.227716349765978,0.242005697314337,0.351624191618154,0.296132116951351,0.353779715608358
0,1,1,1,0,1,0.20046554819432,0.20046554819432,0.231854129021,0.322204090894651,0.250082020488176,0.312853189590337
0,1,1,1,0,1,0.317641563353952,0.317641563353952,0.360341145257511,0.52014090843724,0.303923475247032,0.380641649312681
1,1,1,1,1,1,0.2940323496708,0.2940323496708,0.333779596601205,0.482480785183128,0.347070764684149,0.41187541196582
0,0,0,1,1,1,0.178420297672644,0.178420297672644,0.196282164915272,0.283748735214866,0.305056917923557,0.370259020609488
1,1,1,1,1,1,0.265108782627427,0.265108782627427,0.295786429366683,0.464418847977194,0.318379257962132,0.369179298269168
1,0,0,1,1,1,0.231600997688787,0.231600997688787,0.253507495918451,0.347905240422797,0.279873048569191,0.327050038309814
1,1,1,1,0,1,0.285870469699931,0.285870469699931,0.336158475864064,0.430998956218901,0.297808144919017,0.352761535398039
1,1,1,1,1,1,0.219362524866536,0.219362524866536,0.243885544220237,0.321677635186158,0.292255393897492,0.315271631478583
0,0,0,0,0,1,0.178132162541808,0.178132162541808,0.202688750378926,0.251397087160313,0.285278973864362,0.357295758085682
1,1,1,1,1,1,0.248604843688574,0.248604843688574,0.260954079302638,0.465846621243428,0.358843511792602,0.419150167317057
1,1,1,1,1,1,0.307688351498333,0.307688351498333,0.34241288753122,0.496618015115073,0.353602801310166,0.419436225874938
1,1,1,1,1,1,0.306111786858244,0.306111786858244,0.365194831906032,0.492093537501527,0.353865357400743,0.418922907350905
0,0,0,1,0,1,0.222583922334888,0.222583922334888,0.242646414021622,0.302993736916809,0.291504983614703,0.310217504137085
1,1,1,1,0,1,0.314920747502852,0.314920747502852,0.345655136027263,0.468442625111533,0.316115590842277,0.393111967226278
0,0,1,1,0,1,0.364340577300827,0.364340577300827,0.413928922096265,0.657832439886454,0.396025689019663,0.512445284554843
1,1,1,1,1,1,0.237108478886594,0.237108478886594,0.270459816888759,0.36904069602402,0.327627583140582,0.412457510582446
1,1,1,1,0,1,0.266591016221683,0.266591016221683,0.290740549002504,0.628426321802265,0.33638230938755,0.424910157218744
1,1,1,1,0,1,0.337419485697006,0.337419485697006,0.378109265056946,0.456978943476813,0.33179117552621,0.394220107005444
1,1,1,1,0,1,0.266709778867229,0.266709778867229,0.30220835881348,0.386323321897208,0.270175028508327,0.348288430135291
0,1,1,1,1,1,0.222939103259585,0.222939103259585,0.282466099810905,0.353236128839521,0.272175232898397,0.330827534187182
0,1,1,1,0,1,0.229090802014185,0.229090802014185,0.242908490208314,0.462455202346661,0.317670426114242,0.396793850603594
1,1,1,1,1,1,0.318835206362313,0.318835206362313,0.365385861418678,0.614746646126561,0.371119026744772,0.435921538644115
1,1,1,1,0,1,0.284299568311649,0.284299568311649,0.32109637950516,0.406821943778758,0.296322181015935,0.357735190247094
1,1,1,1,1,1,0.307864650848841,0.307864650848841,0.334336610264815,0.790812858745173,0.375081295027608,0.488825357805527
1,1,1,1,0,1,0.256526927272545,0.256526927272545,0.277984568762978,0.37466429875687,0.318532629959882,0.386832890408601
1,1,1,1,1,1,0.218482273270591,0.218482273270591,0.248613239838104,0.339695070403485,0.280306173413097,0.349378223966641
1,1,1,1,0,1,0.300780583220338,0.300780583220337,0.324526533084888,0.469539120723191,0.39997738886375,0.486409235850066
1,1,1,1,1,1,0.30494078666843,0.304940786668431,0.330424426652145,0.398010481508628,0.320571091524463,0.376347593624147
1,1,1,1,0,1,0.221166355480523,0.221166355480523,0.237736697238478,0.371068277493799,0.267341917975552,0.309808731955273
1,1,1,1,0,1,0.276357405046493,0.276357405046493,0.324711555690773,0.442167708353888,0.304345196962242,0.368899619304595
0,1,1,1,0,1,0.361269128146089,0.361269128146089,0.41487094569321,0.530248138561906,0.455651560054174,0.558052421219406
1,1,1,1,0,1,0.267445367513875,0.267445367513875,0.294105911451777,0.385484281398038,0.287905723270178,0.363079016422369
1,0,1,1,1,1,0.212613743368865,0.212613743368865,0.228429113145006,0.376828297079132,0.305832894415929,0.371411562446221
1,1,1,1,0,1,0.263957996532191,0.263957996532191,0.298941428720665,0.360810559254528,0.287538324604329,0.344313659123819
1,1,1,1,0,1,0.208632163652639,0.208632163652639,0.236031709453994,0.283999150293225,0.271824968424972,0.318405558067553
1,1,1,1,1,1,0.268069322733633,0.268069322733633,0.291898977744866,0.384596559696786,0.312621727063985,0.369982551561988
1,1,1,1,1,1,0.273445471030676,0.273445471030676,0.320244287818717,0.34613993879182,0.320712136700245,0.37792304638982
1,1,1,1,0,1,0.280076498902851,0.280076498902851,0.310674117808101,0.36736662144305,0.296907393547653,0.347312328479096
0,0,0,1,0,1,0.183874698181353,0.183874698181353,0.204778458200442,0.310625289014445,0.247790561062657,0.305749335971473
1,1,1,1,1,1,0.245297122786375,0.245297122786375,0.28971668210323,0.405188260304484,0.3127080038195,0.367415741139931
0,1,1,1,0,1,0.317289208945736,0.317289208945736,0.3455094283765,0.534064270483937,0.343379792398321,0.418881859050746
1,1,1,1,1,1,0.243267418943989,0.243267418943989,0.27195587622176,0.378730609892028,0.302883501627454,0.347763738015106
1,1,1,1,0,1,0.227884621514487,0.227884621514487,0.255323997714203,0.360190888416271,0.259182453988904,0.309965431334795
1,1,1,1,0,1,0.310797394172273,0.310797394172273,0.346034525106621,0.512572511728114,0.329362179538796,0.401759835440248
1,1,1,1,1,1,0.259095763354797,0.259095763354797,0.279748748627983,0.39041337117632,0.371216017178509,0.429822559071743
1,1,1,1,0,1,0.215284127965233,0.215284127965233,0.234889175957826,0.396749746824089,0.293063831688817,0.356336875572698
1,1,1,1,0,1,0.255199584344459,0.255199584344459,0.276156786829216,0.416626103632869,0.336859921477225,0.416717507315489
1,1,1,1,0,1,0.29222728449449,0.29222728449449,0.311777485780254,0.528556151107344,0.32731975416655,0.405637972704384
1,1,1,1,1,1,0.249249681212317,0.249249681212317,0.273975159720974,0.331472355553719,0.302481624112735,0.346955410497065
1,1,1,1,0,1,0.227163577924308,0.227163577924308,0.259337360098044,0.341795558416794,0.260516373991801,0.32016793635169
1,0,1,1,1,1,0.202838390908907,0.202838390908907,0.228207388738634,0.329421618592908,0.238769019194156,0.280133803144379
0,0,0,0,0,1,0.287585789479158,0.287585789479158,0.327917117755835,0.445238172606121,0.372857821644874,0.479263395042611
1,1,1,1,1,1,0.258304147178931,0.258304147178931,0.290988257492141,0.423177508858161,0.315085739574996,0.376855508407341
0,1,1,1,1,1,0.134668435032161,0.134668435032161,0.161691020053301,0.204453042676675,0.400804378719489,0.429165044214973
1,1,1,1,1,1,0.331664255320818,0.331664255320818,0.359640703515394,0.488048287467531,0.313724331857344,0.389364948137171
1,1,1,1,1,1,0.253822489145834,0.253822489145834,0.301765626026068,0.410676559453034,0.264588677024194,0.343124982988474
1,1,1,1,1,1,0.264246975219908,0.264246975219909,0.284023095898633,0.382052091614328,0.308910895846284,0.368315668121087
1,1,1,1,0,1,0.256935106471587,0.256935106471587,0.288073178495778,0.362234637184598,0.311160651061316,0.348177624319262
1,1,1,1,1,1,0.332426597260326,0.332426597260326,0.332878062647447,0.461414606859194,0.425562106475479,0.49467785913345
1,1,1,1,1,1,0.162415002596842,0.162415002596842,0.183350936992443,0.302752384001978,0.29318211151194,0.370154571623558
1,1,1,1,0,1,0.313066973548557,0.313066973548557,0.367394605732836,0.638864290382532,0.310163043403466,0.398926439785262
1,1,1,1,0,1,0.276889633505092,0.276889633505092,0.328636035681996,0.444661530525098,0.31279710560403,0.399018395231024
1,1,1,1,1,1,0.292605455408613,0.292605455408613,0.333886689484882,0.523311990710198,0.367637341187768,0.475134501185446
1,1,1,1,1,1,0.222118992673609,0.22211899267361,0.26280988217551,0.383075104534824,0.308098210274908,0.363688770769303
1,1,1,1,1,1,0.185761263373254,0.185761263373254,0.202391472842147,0.280181149067984,0.263592288939403,0.294639717148557
1,1,1,1,0,1,0.328536392703652,0.328536392703652,0.36834103341796,0.453977110110642,0.356071760358546,0.408871915072014
1,1,1,1,1,1,0.335373605215128,0.335373605215128,0.343313339096865,0.617135526664142,0.406301497405258,0.485720370270141
1,1,1,1,1,1,0.30658638500446,0.30658638500446,0.329660712719195,0.729921331159633,0.309257271434946,0.402603306370175
1,1,1,1,0,1,0.294646344760008,0.294646344760008,0.330348981660068,0.524762318060115,0.327302332895311,0.408748444638267
1,1,1,1,0,1,0.209078808110066,0.209078808110066,0.239416253219963,0.32419705274689,0.271021789079179,0.348395541204441
1,1,1,1,1,1,0.218727227526313,0.218727227526313,0.240485423732948,0.326506867121653,0.293697207614057,0.339202533997878
1,1,1,1,1,1,0.301763062158874,0.301763062158875,0.339995595749526,0.466487891466017,0.327312350290982,0.404410345196502
1,1,1,1,0,1,0.246503229766478,0.246503229766478,0.269941194613994,0.387998691790121,0.279203287763246,0.324910830983878
1,1,1,1,0,1,0.320025779397644,0.320025779397644,0.358662010107986,0.510822233689168,0.301103893752895,0.367838285148036
1,1,1,1,1,1,0.209423958811738,0.209423958811738,0.233439960295303,0.366408766712223,0.278701688983223,0.355624143049456
0,0,0,1,0,1,0.22181885440394,0.22181885440394,0.25314795122342,0.399488556948041,0.245074130141282,0.299062491690286
0,1,1,1,0,0,0.204516136551734,0.204516136551734,0.221412261192351,0.319596295191817,0.284308461005031,0.329256774731921
1,1,1,1,1,1,0.326680644444033,0.326680644444033,0.371670222515331,0.479784946053359,0.351650094352755,0.410275313628945
0,1,1,1,1,1,0.2561472842497,0.2561472842497,0.296173238721107,0.49737693694929,0.324993503684821,0.412008499400541
1,1,1,1,0,1,0.346908401859372,0.346908401859372,0.382261240218702,0.535083532704837,0.340998675777426,0.419035176236401
1,1,1,1,1,1,0.295887985333466,0.295887985333466,0.319641466765214,0.395035486493875,0.321716275818472,0.386342533100698
1,1,1,1,1,1,0.231912547685099,0.231912547685099,0.261806997528939,0.459491806901057,0.308905177390702,0.377820764924318
1,1,1,1,0,1,0.255870142203483,0.255870142203483,0.298037081130309,0.371549904646685,0.298649647022254,0.355033634818315
1,1,1,1,1,1,0.238969996194078,0.238969996194078,0.2651297014215,0.415601624253713,0.270588169455851,0.321492447264649
1,1,1,1,0,1,0.2567997130071,0.2567997130071,0.285622723653757,0.365592647443589,0.280899026017661,0.35649755869752
1,1,1,1,0,1,0.276989175142766,0.276989175142766,0.324305594230393,0.409396758305562,0.300030627444887,0.369812983801104
1,0,0,1,1,1,0.208126716069438,0.208126716069438,0.224119409618087,0.334164666023459,0.268640228297548,0.324112115944605
1,1,1,1,1,1,0.365415976749413,0.365415976749413,0.415500460699366,0.58082844716981,0.33562742049411,0.425332688787838
1,1,1,1,0,1,0.254499810528317,0.254499810528317,0.281547204138292,0.46429405542913,0.300392680045549,0.372915932266015
1,1,1,1,1,1,0.252556409728132,0.252556409728132,0.270323691001499,0.308884096370893,0.375737895415221,0.445708483718203
1,1,1,1,0,1,0.205058083446133,0.205058083446133,0.220178627514064,0.299751121572023,0.256166428849095,0.301682048399576
1,1,1,1,0,1,0.263008896299857,0.263008896299857,0.308938997596437,0.504463100231272,0.314079500136135,0.378181098164551
0,1,1,1,0,1,0.239586094352396,0.239586094352396,0.275869823441494,0.328973711085405,0.272327508278324,0.317080082040446
1,1,1,1,1,1,0.260243701424539,0.260243701424539,0.264641409527488,0.519009306774838,0.475455337239113,0.576220029151688
1,1,1,1,1,1,0.337023035026814,0.337023035026814,0.344581554682786,0.94811599687367,0.414423086331658,0.529058697741839
1,1,1,1,0,1,0.211595057785973,0.211595057785973,0.235142019568721,0.31783355191597,0.249658300310809,0.305458148597299
1,0,0,1,1,1,0.26551886204512,0.26551886204512,0.282725537346471,0.356954660723006,0.317467814506848,0.367275311182216
1,1,1,1,0,1,0.234401610585551,0.234401610585551,0.257827254942837,0.367799728659156,0.281103485049047,0.320449265474844
1,1,1,1,1,1,0.239841053129193,0.239841053129193,0.26700703036011,0.316581269599314,0.26017716286901,0.308709074270258
0,1,1,1,0,1,0.222632256327138,0.222632256327138,0.238348046887118,0.308585785106666,0.289860107250802,0.35376803658576
1,0,1,1,1,1,0.212566103075655,0.212566103075655,0.261977237235111,0.344858859747239,0.294191549181144,0.359661925642
1,1,1,1,1,1,0.522737663035191,0.522737663035191,0.642958933050466,0.863535906153327,0.430624721853949,0.554020218501045
1,1,1,1,1,1,0.275463121309785,0.275463121309786,0.293964139548994,0.451606980425143,0.352338028998444,0.425153126528199
1,1,1,1,1,1,0.219687391147513,0.219687391147513,0.26387756348964,0.373625946003441,0.243623797047619,0.301569568190435
1,1,1,1,0,1,0.275512306034798,0.275512306034798,0.299740893051943,0.439218226031308,0.319588572605964,0.38680379164857
1,1,1,1,0,1,0.230190714973027,0.230190714973027,0.265975354961808,0.347334101317458,0.28201076405095,0.35105764001172
0,0,1,1,0,1,0.270172682320314,0.270172682320314,0.27700645012368,0.483128351232006,0.338334041664244,0.419827504298482
1,1,1,1,1,1,0.17902956887355,0.17902956887355,0.220802886494298,0.284914990661533,0.236833148314459,0.285412309600755
1,1,1,1,1,1,0.32664300367376,0.32664300367376,0.372095019205639,0.549593490960394,0.30053271784466,0.372781421552076
0,1,1,1,0,1,0.269905848818809,0.269905848818809,0.298295887723642,0.45322473729109,0.294912446489315,0.365398117121754
0,0,0,0,0,1,0.261647567774231,0.261647567774231,0.305437822028715,0.363994630590504,0.286868858962459,0.368716399747883
1,1,1,1,1,1,0.202496975458022,0.202496975458022,0.227555806556852,0.355099022808345,0.266819556434192,0.315679580011903
1,0,0,1,1,1,0.14897841792545,0.14897841792545,0.173974483327094,0.304692521625777,0.250844779097112,0.285392196317347
1,1,1,1,0,1,0.294685321706158,0.294685321706158,0.329144841283765,0.616694770579373,0.314936709235102,0.406469805489695
1,1,1,1,0,1,0.403017780405733,0.403017780405733,0.460840640887283,0.822920049749404,0.373551562843672,0.509715940852096
1,1,1,1,0,1,0.197357909293391,0.197357909293391,0.225375553798476,0.339972145511227,0.263620445253137,0.315975851508559
1,1,1,1,0,1,0.222935695105756,0.222935695105756,0.284280862133325,0.494875002579676,0.351894559059535,0.423855965614606
0,0,0,1,0,1,0.211172347119462,0.211172347119462,0.233960071331052,0.33777867440887,0.250275773965959,0.301518762003544
0,1,1,1,0,1,0.173325687449001,0.173325687449001,0.186965561606262,0.279966557764591,0.244122469039327,0.314156923753964
0,0,0,0,0,1,0.225623570160292,0.225623570160292,0.262062055363598,0.347016030840449,0.278341490569213,0.337450127469752
1,1,1,1,0,1,0.279521251832418,0.279521251832418,0.306887228391989,0.429584760729179,0.284094080939989,0.367992674145033
0,1,1,1,0,1,0.408045802475995,0.408045802475995,0.433818760486763,0.922312152154085,0.384944758322034,0.51589653710227
0,0,0,0,1,1,0.212694692807305,0.212694692807305,0.229634964344098,0.279376807713569,0.239500091685507,0.283713153721365
0,0,0,0,1,1,0.400426283781632,0.400426283781632,0.439308558358862,0.556366844479428,0.379309492417732,0.45242888985396
1,0,1,1,1,1,0.208080669630775,0.208080669630775,0.23958391912733,0.632405344469253,0.293893733832933,0.370505558682865
1,1,1,1,0,1,0.216162514359081,0.216162514359081,0.239378248638753,0.346209992145086,0.281049653946756,0.353086797367931
0,1,1,1,0,1,0.208268264294239,0.208268264294239,0.222040439907896,0.273937329941204,0.259361266389209,0.305007924583496
1,1,1,1,0,1,0.234538753417098,0.234538753417098,0.274151196050209,0.423615945387911,0.293407703173294,0.327359211891755
1,1,1,1,1,1,0.243129205551701,0.243129205551701,0.266928762172975,0.355256585871871,0.285705463457576,0.318687601320052
1,1,1,1,0,1,0.246495270270452,0.246495270270453,0.257560255033037,0.418286437055247,0.295552436873967,0.371148224936663
1,1,1,1,0,1,0.201787242205971,0.201787242205971,0.230655482618583,0.331805351263298,0.265569156355427,0.31685940482421
1,1,1,1,0,1,0.285822248004915,0.285822248004915,0.307456399588169,0.387616212127278,0.3394900915761,0.411343774503395
0,1,1,1,0,1,0.279552880515771,0.279552880515771,0.303117039259565,0.512772975075047,0.310289651238972,0.381997063230208
0,1,1,1,0,1,0.214026081369292,0.214026081369292,0.244148365119181,0.368519987356722,0.264657186028184,0.330425785490934
1,1,1,1,0,1,0.25610799248237,0.25610799248237,0.294714914511806,0.382679596198231,0.353738096561153,0.423620998962631
1,1,1,1,1,1,0.216791331359031,0.216791331359031,0.249613784589706,0.392136876918695,0.429230875522046,0.487846271948204
1,1,1,1,0,1,0.288186173331599,0.288186173331599,0.317242812982677,0.445711320555477,0.346543911823348,0.420853935736836
1,1,1,1,0,1,0.267183080702895,0.267183080702895,0.294171587596873,0.531542603076921,0.387839101229839,0.49197288419776
1,1,1,1,1,1,0.202443802625272,0.202443802625272,0.195214084241652,0.232172702396258,0.312055936738337,0.362827237153738
1,1,1,1,0,1,0.283079762365744,0.283079762365745,0.302513602703564,0.435483576423534,0.315690802548955,0.386589584104436
1,1,1,1,1,1,0.338111250151316,0.338111250151316,0.386701606528137,0.480498233683035,0.325264917953788,0.39352224824521
1,1,1,1,1,1,0.293798571625814,0.293798571625814,0.326900311952843,0.448263661439573,0.328126602689774,0.388171215614813
1,1,1,1,0,1,0.223823270852436,0.223823270852436,0.247582865836407,0.410505699393691,0.33403719581034,0.390043997656144
0,0,0,1,0,1,0.238997630798595,0.238997630798595,0.270759498333009,0.357203401090509,0.280249168515837,0.330794817357863
1,1,1,1,1,1,0.252807059425709,0.252807059425709,0.290032865428632,0.459075611668508,0.300914320701238,0.356092032861359
0,0,1,1,0,1,0.191578877679812,0.191578877679812,0.21764544296486,0.262063543845543,0.269549131644453,0.318398031174933
1,1,1,1,0,1,0.265168206189215,0.265168206189215,0.299387439691885,0.418869918034865,0.357157692841799,0.450909648347776
1,1,1,1,1,1,0.282553883458155,0.282553883458155,0.314324772247996,0.564126111928173,0.331943861452398,0.435975641793162
0,0,1,1,0,1,0.24064313802938,0.24064313802938,0.332908617820529,0.387335983557814,0.30505092418625,0.357712570405082
1,1,1,1,0,1,0.342920391298347,0.342920391298347,0.381104912456451,0.516382102334292,0.334418628382864,0.404091241781353
1,1,1,1,0,1,0.28344996474855,0.28344996474855,0.306801714450524,0.404089459646882,0.31569034979432,0.388408647988984
1,1,1,1,0,1,0.333150350330758,0.333150350330758,0.372532708361112,0.528391340458702,0.317652478921922,0.401804631870467
