"Conventional","Bias-Corrected","Robust","","","","","","","Conventional","Bias-Corrected","Robust","","","","","",""
1,1,1,1,1,1,1,1,1,5.4400921266025,5.4400921266025,6.38611457653423,7.06891830438259,4.79875404199433,8.32242537124169,6.05349026944901,4.74498808821921,7.65888725707828
1,1,1,1,1,1,1,1,1,6.15182120353957,6.15182120353957,7.44884051207335,7.45892440453754,5.05995784890828,8.69796467883616,6.84547043108153,6.61167694636185,7.6003917912969
1,1,1,1,1,1,1,1,1,5.99791335351878,5.99791335351878,7.14472341465308,7.23111694829644,4.82249366674617,8.1952322283325,6.67420868572676,5.39408606812522,7.95942429777774
1,1,1,1,1,1,1,1,1,6.90064148022443,6.90064148022443,8.31259411550361,7.90917064937406,4.12941508723778,8.79657816298628,7.67872401447422,5.98167104342784,7.59903088602595
1,1,1,1,1,1,1,1,1,6.58097418116372,6.58097418116372,7.77004865739414,7.77219815379132,5.47466776014342,9.44460175936012,7.32301259648882,5.85511490808807,8.75499674916732
1,1,1,1,1,1,1,1,1,5.76000020448058,5.76000020448058,6.85064424463513,6.67187901145837,4.19066021990873,6.91943300582482,6.40946961529191,5.34460352465459,7.54866669202387
1,1,1,1,1,1,1,1,1,5.88443526593053,5.88443526593053,6.99577345971533,6.76241707690297,4.84623786446784,10.1029991809739,6.5479353647931,5.30325857427274,8.38685373398171
1,1,1,1,1,1,1,1,1,5.56422890729025,5.56422890729025,6.47731024024237,7.74485219863159,5.64174611976682,7.2469085034403,6.19162410551023,6.2734161954411,7.82550867256137
1,1,1,1,1,1,1,1,1,6.56180533626788,6.56180533626788,7.9056959252862,7.16546871782513,5.25924301420557,8.81374803973094,7.30168236653074,5.99848224860109,7.55693209035454
1,1,1,1,1,1,1,1,1,6.58818757432164,6.58818757432164,7.86194968120248,7.208679467683,6.07402227568535,11.0481877083739,7.33103933652831,6.9005371803892,8.31729961836716
1,1,1,1,1,1,1,1,1,6.93099360195797,6.93099360195797,7.99407262097392,9.58159797673063,5.17888013804733,9.35261343505956,7.71249849279099,6.37440792782042,8.17190808027416
1,1,1,1,1,1,1,1,1,7.15720633244226,7.15720633244226,8.56949525983775,6.99096135651859,4.39634987235717,10.566616695952,7.96421786278396,6.19226359394057,8.29873481779615
1,1,1,1,1,1,1,1,1,6.72835604454215,6.72835604454215,7.79271116696402,8.849098568931,4.21364469874322,8.41052915373719,7.48701251691144,5.04048186151481,7.40651158728159
1,1,1,1,1,1,1,1,1,6.34383896980371,6.34383896980371,7.56646713499838,8.78865868796884,5.57322719589372,9.29058867209302,7.05913918017444,6.09282969237075,7.8416788016648
1,1,1,1,1,1,1,1,1,7.24523616622898,7.24523616622898,8.67925904491792,9.07962245100416,4.73696805977923,8.68217418630373,8.06217350946194,7.00150994026479,8.21592908963554
1,1,1,1,1,1,1,1,1,5.87272404679923,5.87272404679923,6.9206257491462,6.81100849870441,4.73604803783447,8.86047427104923,6.53490364595364,5.60198680750294,8.31257772329725
1,1,1,1,1,1,1,1,1,8.44795244291867,8.44795244291867,10.026705112928,10.5538935014474,4.98167971663576,11.0598810755526,9.40050218265593,6.2033167325119,8.2690537099509
1,1,1,1,1,1,1,1,1,6.4654563854585,6.4654563854585,7.73765472850606,8.13409316561477,5.58554653253691,7.95589099008068,7.19446957994132,6.36631867769023,8.03943079991297
1,0,1,1,1,1,1,1,1,6.21081514204703,6.21081514204703,7.16794870698315,9.09972770322566,4.94524719874818,8.90298581825628,6.91111623714518,6.27109280107456,7.60634268561182
1,1,1,1,1,1,1,1,1,6.18224573354493,6.18224573354493,7.37227591301521,8.57711942481595,5.35533454509355,7.74631360590676,6.87932548207219,5.70043691175875,7.67832938736968
1,0,1,1,1,1,1,1,1,7.28707776416646,7.28707776416646,8.3621147655286,6.87853180178715,5.61470809682496,9.55033500790889,8.10873296104441,5.98010712289212,7.78714024005389
1,1,1,1,1,1,1,1,1,6.05973754916121,6.05973754916121,7.3056347073332,7.64782333539691,5.95807751263523,7.65017990995955,6.74300387485745,6.32716967514832,7.80277633599181
1,1,1,1,1,1,1,1,1,6.29905346016415,6.29905346016415,7.3522429521672,10.1602634627762,5.58117515206421,9.29013688937241,7.00930387582552,6.7523813387805,7.93691704430346
1,1,1,1,1,1,1,1,1,5.70585616078508,5.70585616078508,6.70329177294908,8.64495358383186,5.52066686890063,8.05272502102687,6.34922055442462,5.23501330866475,7.73666519359072
1,1,1,1,1,1,1,1,1,6.29631765829362,6.29631765829362,7.55628723233335,6.76602743088046,5.45992431603026,9.51403003398711,7.00625959833592,6.13532997588089,7.50350239025357
1,1,1,1,1,1,1,1,1,6.56666738703828,6.56666738703828,7.7600543225385,8.24066239048472,5.13097137013367,7.60825640422135,7.30709263833189,5.58779719855656,7.79304688775071
1,1,1,1,1,1,1,1,1,6.62018673284467,6.62018673284467,8.04847034594844,11.9192408540968,5.72142857333995,8.87286861785846,7.36664656343583,5.96413102321592,7.6262559531912
1,1,1,1,1,1,1,1,1,7.33497421264083,7.33497421264083,8.30902672002619,9.43511290965933,5.40236104348685,9.26468979596146,8.1620299784539,6.2309814658498,7.6236641757462
1,1,1,1,1,1,1,1,1,6.96504238904355,6.96504238904355,7.96980271545125,7.43877180383524,4.76175994030279,10.6828390100171,7.75038645433876,5.43840299512085,7.68416913166227
1,0,1,1,1,1,1,1,1,6.18787843609501,6.18787843609501,7.33267453765249,8.04387021015994,4.95824766037249,7.68374678051961,6.88559330057307,5.01441598957589,7.53986562240795
1,1,1,1,1,1,1,1,1,8.00733396515391,8.00733396515391,9.38340043868232,8.44433924162796,5.03474736076316,10.7515339747203,8.91020172346973,6.90286438527054,8.25477495387516
1,1,1,1,1,1,1,1,1,6.1018535370728,6.1018535370728,7.23268075847831,6.66337370010527,4.86365337606833,9.3023926534636,6.78986865528355,5.43418072967564,7.97219153013178
1,1,1,1,1,1,1,1,1,8.21208801104113,8.21208801104113,9.40173023562123,10.340382652,4.66113292433131,11.054951221889,9.13804283269423,6.21378701270904,8.24239102742068
0,0,0,0,1,0,0,1,1,7.13743857725999,7.13743857725999,8.2285847688848,8.46694685918904,4.86712765563404,8.77424790867405,7.942221192349,6.18665323373076,7.8724201207165
1,1,1,1,1,1,1,1,1,5.42418806486056,5.42418806486056,6.43263453812464,7.1077922435457,5.10942984313594,8.23786446844751,6.03579294360249,5.56415103071849,7.67118409457546
1,1,1,1,1,1,1,1,1,7.67650421511807,7.67650421511807,9.1822007162809,6.26792321806763,5.48829465710258,10.3052066507764,8.54206923121047,6.07758380980423,7.24440717209692
0,0,0,0,1,0,0,1,1,6.71821134342704,6.71821134342704,7.60062181435966,7.94036236573533,5.39444466864933,8.96705938038462,7.47572394898692,5.62240852778533,7.75040793878815
1,1,1,1,1,1,1,1,1,6.40688978046207,6.40688978046207,7.55816178868081,9.64973876899073,5.3933535991004,8.72555392691254,7.12929929142234,6.20674581139937,7.90771264177409
1,1,1,1,1,1,1,1,1,6.11681624737922,6.11681624737922,7.37442801469934,7.6349430727065,5.35810848229364,7.50346675747743,6.80651848751739,6.1397883252974,8.03376684354616
1,1,1,1,1,1,1,1,1,7.16793892422375,7.16793892422375,8.5782972195271,8.52221920620653,5.27903621460236,10.9929556066944,7.97616060904693,6.66747589208845,8.46727248794579
1,1,1,1,1,1,1,1,1,6.96648492115063,6.96648492115063,8.09078465625961,8.53028883692608,5.36828846664359,8.98183267952738,7.75199163930077,5.58713178583191,7.57712599441197
1,1,1,1,1,1,1,1,1,5.46147898846069,5.46147898846069,6.4418460546252,7.30732702185265,4.22489397858017,7.13161127536443,6.07728860909835,4.71356867676848,7.53596040052394
1,1,1,1,1,1,1,1,1,6.02622409499435,6.02622409499435,7.06227312085504,7.28798183136616,5.45527381150428,8.53528547168619,6.70571160774626,5.85511976467856,7.31915640294483
1,1,1,1,1,1,1,1,1,6.94447418743685,6.94447418743685,8.11849671991196,8.96033711704528,5.7193407042587,8.95304923568027,7.7274990830611,6.34081888266576,8.37252470373644
1,1,1,1,1,1,1,1,1,5.82366116350222,5.82366116350222,6.92113102869626,7.90664747290765,4.83237466920758,7.96270169035345,6.48030867224405,5.95189903239628,7.79889852222576
1,1,1,1,1,1,1,1,1,6.89930959848659,6.89930959848659,8.15968196099048,8.38090554231974,5.09845477610054,8.66394083050851,7.67724195627513,6.51744964612029,7.84151494004978
1,0,1,1,1,1,1,1,1,5.5677111520006,5.5677111520006,6.54922286233497,8.10236805161204,5.07877942460865,7.82876244209601,6.19549899107822,5.91625996980679,8.1491668703754
1,1,1,1,1,1,1,1,1,5.46769790149898,5.46769790149898,6.37759214308759,6.70872637822581,5.16275974373518,8.28020901607506,6.08420873631086,6.11685944343933,7.89186361019821
1,1,1,1,1,1,1,1,1,6.01490132103523,6.01490132103523,7.16082650866402,7.0368819377127,4.44940896640937,7.86450140272975,6.693112133254,5.19613052286361,7.54812163023142
1,1,1,1,1,1,1,1,1,6.06816833764727,6.06816833764727,7.32525953180454,8.41255546968064,5.727920626736,8.25291948011484,6.75238527775954,6.32655615858246,8.11821372787921
1,1,1,1,1,1,1,1,1,6.24599661716299,6.24599661716299,7.58998156004691,9.04535114787951,5.09835533705422,7.90548379568471,6.9502646030778,6.07554234527256,7.95286897024644
1,1,1,1,1,1,1,1,1,5.92808582835784,5.92808582835784,6.98696291306906,7.47797735047505,5.85628348049438,8.61036282374566,6.59650775084105,6.47128174300407,7.84871690429635
1,1,1,1,1,1,1,1,1,6.41319331099141,6.41319331099141,7.58996458385872,8.57439712054883,5.11924911080124,9.69086476370054,7.13631357717973,6.53498103357001,7.65676658600781
1,1,1,1,1,1,1,1,1,5.39003694534048,5.39003694534048,6.42956817316615,7.05229436823966,5.22492570619163,9.07107836952795,5.99779111111611,5.69820330343005,7.76171374475694
1,1,1,1,1,1,1,1,1,6.02744903358807,6.02744903358807,7.21613529679519,8.40997463617623,5.30680349542219,9.94021311519704,6.70707466441611,6.40322464419709,8.29329320712281
1,1,1,1,1,1,1,1,1,6.20163710023252,6.20163710023252,7.2768515423732,5.95476083300111,4.79840325026339,7.51903722156394,6.90090332428935,5.75293763424803,7.85223363970252
1,1,1,1,1,1,1,1,1,6.8086008183119,6.8086008183119,8.05014918741531,8.86554569728402,4.65531815533234,8.3026500644745,7.57630529833585,5.84231794040047,7.61197320243351
1,1,1,1,1,1,1,1,1,6.6791690625977,6.6791690625977,7.8712874053432,7.35404967075689,5.11556094122417,8.8099854687868,7.43227945179876,5.84937326300602,7.71126723460653
1,1,1,1,1,1,1,1,1,5.33248637174189,5.33248637174189,6.30290140561152,7.87323116844397,5.28303574230984,7.87394009681646,5.93375141671891,6.09739880959189,7.95046071288281
1,1,1,1,1,1,1,1,1,5.52468030480581,5.52468030480581,6.53921988868589,8.19033493163736,5.31406908328164,8.69591457887658,6.14761619631708,6.02094588516057,7.61068706950085
1,1,1,1,1,1,1,1,1,5.59830668729168,5.59830668729168,6.68647584625788,8.8870542608275,5.12951871885781,8.90054394678518,6.22954432907303,5.99790800004237,7.90391523562931
0,0,0,1,1,0,0,1,1,6.64660161268686,6.64660161268686,7.52704293784393,6.57156110226454,5.26069329383078,8.82507897715894,7.39603985575002,5.70134814629561,8.141448835722
1,1,1,1,1,1,1,1,1,6.0547547000191,6.0547547000191,7.12544088165744,7.13796769870312,4.89026087444664,8.31438565223731,6.73745918405187,5.60190320595986,7.41215342898285
1,1,1,1,1,1,1,1,1,7.22452464933129,7.22452464933129,8.86895639072092,13.168164732849,5.7974154977018,9.96428806030425,8.03912666336303,7.02068778615006,8.11255479123485
1,1,1,1,1,1,1,1,1,5.76506025566604,5.76506025566604,6.86884931730992,7.24595225126201,4.74096099971674,8.28009474611451,6.41510021306511,5.94189975728725,7.56784641889341
1,1,1,1,1,1,1,1,1,5.88329987697738,5.88329987697738,6.96389007256792,6.76739780502098,4.2307449999725,7.68605617460923,6.54667195494268,5.78457158178672,7.850133867986
1,1,1,1,1,1,1,1,1,6.64739767412226,6.64739767412226,8.0841936218885,5.82838216267185,4.99446402526643,9.24765548077622,7.3969256771738,5.01804956252732,7.89592567707335
1,1,1,1,1,1,1,1,1,6.25481349676711,6.25481349676711,7.4774684936684,8.80836612972999,4.51549021442277,8.50137587147434,6.96007563084136,6.36871396687423,7.49208570134726
1,1,1,1,1,1,1,1,1,6.6822907979753,6.6822907979753,7.62997335947832,6.18803400901777,4.84082810138027,8.72099903274758,7.43575317876742,5.62534143664776,7.97882346733294
1,1,1,1,1,1,1,1,1,6.3272873117351,6.3272873117351,7.43905077749663,8.83645511658309,4.98791374059439,8.90007901614808,7.04072123821135,5.15919385497188,7.6061484505329
1,1,1,1,1,1,1,1,1,6.6108489504513,6.6108489504513,8.01929541376183,9.61233889924037,4.80335640911149,8.85690434910174,7.35625589843586,6.09798670663745,7.63036388344747
1,1,1,1,1,1,1,1,1,6.17114133288656,6.17114133288656,7.36362021592921,7.60657082735522,5.52704780679003,8.61911804848547,6.86696900358449,6.22774094401035,8.1906068950634
1,1,1,1,1,1,1,1,1,7.01178729019268,7.01178729019268,8.48067540241637,10.2458816234569,6.25239443339083,8.90543840117514,7.80240208158685,5.6919258036785,8.0877728442166
1,1,1,1,1,1,1,1,1,7.2718468606355,7.2718468606355,8.58310028294398,10.3605233923152,5.14457677312308,9.06838636443765,8.09178469543165,5.84238397971497,7.96926854708571
1,1,1,1,1,1,1,1,1,5.63689481203567,5.63689481203567,6.55498156451049,8.38989256655363,5.62004234801833,8.19296440149565,6.2724834617601,6.29037618131409,7.93982370689748
1,1,1,1,1,1,1,1,1,6.46244351312875,6.46244351312875,7.73746246402045,7.7572010088171,5.14433460148347,9.79571998777451,7.19111699088459,6.01691320625963,7.59130526845208
1,1,1,1,1,1,1,1,1,6.09165547010154,6.09165547010154,7.33128072075194,8.55075010014378,5.18512197055684,9.08715582086372,6.77852070423033,6.21179739636494,8.52942881789761
1,0,1,1,1,1,1,1,1,6.09543336342237,6.09543336342237,6.95333624574725,6.9420475377969,4.88254108441511,7.78347059617453,6.78272457429805,6.26402126547547,7.86987771645815
1,1,1,1,1,1,1,1,1,6.88108356784471,6.88108356784471,8.00094402544242,10.5930182668024,5.84674902509213,8.53215640623366,7.65696084768843,6.76401145789118,7.94835727490842
1,1,1,1,1,1,1,1,1,6.68273708969522,6.68273708969522,8.01933501405886,7.73418730193385,5.22270131018881,8.60971887342622,7.43624979215575,5.52019024404348,7.60270865048297
1,1,1,1,1,1,1,1,1,6.84647397912032,6.84647397912032,8.08942044309931,8.9406426950141,5.90887768327511,10.5932019588555,7.61844885125582,6.7632868840036,7.67605795767537
1,1,1,1,1,1,1,1,1,5.8651161396557,5.8651161396557,6.93497075645489,7.9308790511864,5.18117423831952,8.02390068362229,6.52643790846381,5.82945137299835,7.4767773333987
1,1,1,1,1,1,1,1,1,6.30481455681072,6.30481455681072,7.62438983192366,7.53495696882363,4.91159027936111,8.74448597138064,7.01571456551233,5.82905071871757,8.09121333635508
1,1,1,1,1,1,1,1,1,5.9164284976646,5.9164284976646,7.04198297356696,6.32894369400586,4.78754244275116,7.6588269598593,6.58353599663597,5.73385764129165,8.4068390770842
0,0,0,1,1,1,1,1,1,6.22436578995703,6.22436578995703,7.05291597196565,7.64747178653165,4.32882384643074,8.19039489355306,6.926194789743,5.25957021476237,7.48807263136716
0,0,0,1,1,0,1,1,1,6.99991095960934,6.99991095960934,7.91554421505788,6.72605437504589,4.44530414303093,8.85131522661812,7.78918663413672,5.43928972249176,7.41307937265402
0,0,0,0,1,0,0,1,0,8.70734054903421,8.70734054903421,9.75199283737262,10.2305681996387,5.05197412582051,10.4849465371295,9.6891376211447,6.30585565618614,7.78378686866551
1,1,1,1,1,1,1,1,1,6.10703731405577,6.10703731405577,7.4429230533026,8.84584403300385,4.68215216975929,8.80070198683665,6.7956369295692,5.90897706298184,8.50597834781351
1,1,1,1,1,1,1,1,1,5.61239312614951,5.61239312614951,6.78785894559071,9.00169076064852,5.85508556295217,11.0001914173469,6.24521908578167,6.21967258447263,8.23363220105056
1,1,1,1,1,1,1,1,1,7.43805960362234,7.43805960362234,9.0544856700788,8.3870945860674,5.48138134520145,10.257300752804,8.27673877321445,6.30602543747844,8.10091151048146
1,1,1,1,1,1,1,1,1,6.55971399587923,6.55971399587923,7.83270269505316,8.6782650277743,4.79292868546257,7.68390584723791,7.29935521684316,5.88193304342838,7.99522047268226
1,1,1,1,1,1,1,1,1,8.15085139143696,8.15085139143696,9.39949700077167,8.20000911371756,5.76619979820749,10.8887411104903,9.06990147179796,6.01284442234307,7.92046454086828
1,1,1,1,1,1,1,1,1,6.6574799732054,6.6574799732054,7.82847967907417,9.96934421392349,4.93469007423106,9.20511355894109,7.40814480691886,5.58400738130283,7.72486906489321
1,1,1,1,1,1,1,1,1,5.50182170161165,5.50182170161165,6.53820237989401,6.5386504236049,4.8697533527463,7.90775650803104,6.12218016898725,6.10999490792117,7.90728356639927
1,1,1,1,1,1,1,1,1,7.08469968472604,7.08469968472604,8.58156834690168,6.7403293310787,4.87785802423921,10.0374054556308,7.88353572060587,6.16268353674657,8.00341083986233
1,1,1,1,1,1,1,1,1,6.22823106592005,6.22823106592005,7.30461110582239,9.23663692249905,4.64914587673764,7.62476405134849,6.93049589529165,5.81253348811984,7.82121760325607
1,1,1,1,1,1,1,1,1,6.17041516065702,6.17041516065702,7.43199648766901,8.30605673275338,5.2193338933589,8.91456191189875,6.8661609517311,5.31997535755936,7.95853212225046
1,1,1,1,1,1,1,1,1,6.46124609354623,6.46124609354623,7.58891322621974,8.74433326640672,4.98887412845646,8.28767771085705,7.18978455613486,5.70111229726843,7.52078103102539
1,1,1,1,1,1,1,1,1,5.56477399490591,5.56477399490591,6.41903912828191,6.65659889486592,4.9559293785607,8.8155430301484,6.1922306545356,5.10810574259541,7.91032621051669
1,1,1,1,1,1,1,1,1,6.18182537036203,6.18182537036203,7.43714730961124,9.69921313226614,5.30819490791774,9.77408355687987,6.8788577207957,5.51003565261422,8.13341019380684
1,1,1,1,1,1,1,1,1,5.12609326569214,5.12609326569214,6.02493221292327,6.34694533470225,5.1658747249288,7.25100183620097,5.704086434936,5.4043678470277,7.52795619998124
1,1,1,1,1,1,1,1,1,6.05250625414037,6.05250625414037,6.97177142577806,6.27441379958737,4.30234040218087,8.22196015169014,6.73495721442865,4.74449020903382,7.82618174596926
1,1,1,1,1,1,1,1,1,6.87584648957452,6.87584648957452,8.16811348239568,8.83359972137338,4.89433277407651,8.86984795161195,7.65113326212349,5.89932767235641,7.88509356621904
1,1,1,1,1,1,1,1,1,7.33077020440417,7.33077020440417,8.81150395339961,9.0311288396096,5.00889039770321,10.7609736487927,8.15735194683954,5.44519186280403,7.69774585383567
1,1,1,1,1,1,1,1,1,6.41592296307757,6.41592296307757,7.46695552732932,10.4089613093341,5.23451247529128,7.76897239425901,7.1393510114654,6.5805342091155,7.53162485104624
1,1,1,1,1,1,1,1,1,6.43761301721013,6.43761301721013,7.61589929252542,8.64397244488106,5.9432498795009,9.75980219377031,7.16348672986494,6.66143081193796,7.77527843287054
1,1,1,1,1,1,1,1,1,5.2674461316322,5.2674461316322,6.2783044858225,6.53301938382131,4.61491762735122,7.08910061475713,5.86137755769889,5.33788269187872,7.48501326915141
1,1,1,1,1,1,1,1,1,6.64090217952923,6.64090217952923,8.02047633985615,6.35217864063036,5.03163544613243,9.68480112602623,7.38969778242512,6.38678383635532,7.6507065710604
1,1,1,1,1,1,1,1,1,5.72420114833065,5.72420114833065,6.82903179844359,5.4138152446768,5.2387384326104,7.66795760910865,6.36963403291283,5.34023177706444,7.7545396794315
1,1,1,1,1,1,1,1,1,7.10835125793682,7.10835125793682,8.30090023326997,6.31188348964886,4.30369675262492,9.29606681591366,7.90985412936745,4.75167085911289,7.99582694391894
1,1,1,1,1,1,1,1,1,5.08840379658121,5.08840379658121,5.98179966987747,6.39826475545127,4.20740837688613,6.88852775093816,5.6621472858896,5.37953290531938,7.2640145274461
1,1,1,1,1,1,1,1,1,5.8870114517818,5.8870114517818,6.92736523849116,6.13317628308021,4.37184201712883,7.41510095563369,6.55080202874291,5.20177600267897,7.57072218034777
1,1,1,1,1,1,1,1,1,6.71384646259937,6.71384646259937,8.14622872236412,8.01279859970782,4.59725115071608,9.5673999362287,7.47086690557614,6.58783212882259,8.27529456759508
1,1,1,1,1,1,1,1,1,5.82217359096456,5.82217359096456,6.95853420335537,7.33053791002265,4.93980634492059,7.42140132154079,6.47865336831312,6.00533590567758,7.82886962228532
1,1,1,1,1,1,1,1,1,6.27521289153607,6.27521289153607,7.34960574986181,8.25670759188686,4.50099139911651,8.59900710123037,6.98277516144907,5.58258315925737,7.96289795483329
0,0,0,0,1,0,0,0,0,6.11511907562904,6.11511907562904,6.97320263670118,7.54042987943074,5.16992049374012,8.61215780266152,6.80462995099334,6.08816597020996,7.65311479176988
1,1,1,1,1,1,1,1,1,5.80679931715668,5.80679931715668,6.80931089074816,6.79254633507512,4.60188150930954,8.40002987190767,6.46154556669322,5.55649261640413,7.49546119465413
1,1,1,1,1,1,1,1,1,6.0498944615763,6.0498944615763,7.29374911538553,7.60037941383078,5.07351963302089,7.05529282562179,6.73205092892751,5.63956593737896,7.4278934023967
1,1,1,1,1,1,1,1,1,6.61351749609518,6.61351749609518,7.91059617186046,8.58236719551227,4.67727090342203,8.01778784277064,7.35922533621612,5.80201102071077,7.66285676717471
1,1,1,1,1,1,1,1,1,7.26087509684322,7.26087509684322,8.69848457253318,9.68700611178264,5.47768034337439,11.7063157910591,8.0795758092934,7.01591263824957,8.32300533868383
1,1,1,1,1,1,1,1,1,7.33216327996193,7.33216327996193,8.78867279246219,10.1352954435871,6.6919170749032,8.49706308070063,8.15890209877396,7.39817608643973,8.28793732768539
1,1,1,1,1,1,1,1,1,6.07883523531122,6.07883523531122,7.36905897422644,9.59934903757682,5.30080109903178,9.3095849996348,6.76425492255805,5.6283328201292,8.01680031247878
1,1,1,1,1,1,1,1,1,7.14520430646747,7.14520430646747,8.47246819830176,8.75405244676803,5.04332386025002,8.80928557771784,7.95086254714569,5.38374382591822,7.40950041443466
1,1,1,1,1,1,1,1,1,7.24307873527385,7.24307873527385,8.4368162735547,8.81202843306026,6.15326751235065,8.28721585232418,8.05977281715932,6.74453824546167,8.24791757778888
1,1,1,1,1,1,1,1,1,6.61802566550255,6.61802566550255,7.75867952158418,9.6088241919314,5.18723337103301,9.33488721651087,7.36424182472503,5.21114797804985,8.15320633922652
1,1,1,1,1,1,1,1,1,5.13567021093651,5.13567021093651,6.08987887585632,6.10305557099872,5.2299888927042,8.12490064919557,5.71474322961864,5.40798862849393,7.66267259343963
1,1,1,1,1,1,1,1,1,6.19008242128518,6.19008242128518,7.46595009097076,8.773913749835,4.67188716266673,9.35399983547142,6.88804579633826,5.71348334678323,8.05528134114961
1,1,1,1,1,1,1,1,1,6.72892158753274,6.72892158753274,8.06163077397529,9.83688417098348,6.15425396395739,9.91586431815213,7.48764182775965,6.52578551069235,8.07192588468561
1,1,1,1,1,1,1,1,1,7.14042370904058,7.14042370904058,8.57461031511202,9.16149248706165,5.39153935979141,8.18697015414205,7.94554291296811,6.42881020856844,8.41766054160509
1,1,1,1,1,1,1,1,1,6.83498033129029,6.83498033129029,7.94980761055644,7.35657775915219,5.43600254201563,8.58021794251798,7.6056592359919,5.28735095721813,7.56685740883126
1,1,1,1,1,1,1,1,1,6.4676198772116,6.4676198772116,7.55422898206677,8.11304105386339,5.36175975444084,8.03422622069583,7.1968770164278,5.24343293134878,7.75767854876749
1,1,1,1,1,1,1,1,1,6.27345029889641,6.27345029889641,7.57023250285425,6.24282819891255,4.07250794520336,8.59747593106286,6.98081382749646,5.96917276358007,8.03027923569024
1,1,1,1,1,1,1,1,1,7.50124623989068,7.50124623989068,9.11496111359034,10.2870404346113,5.17264699733993,9.93481938170208,8.34705002510284,6.48243946027465,7.50175294238354
1,1,1,1,1,1,1,1,1,6.12187610504747,6.12187610504747,7.29709388964148,7.25583211350625,4.48510915507688,7.94760808128817,6.81214886995333,5.61044700577763,7.9368953733601
1,1,1,1,1,1,1,1,1,5.28095950690891,5.28095950690891,6.25471438440073,6.65665117944624,4.39312032740857,6.95411671352832,5.87641463498384,5.2983267147141,7.66979266194501
1,1,1,1,1,1,1,1,1,5.68668949071841,5.68668949071841,6.83290560810304,8.24029088218859,5.08520050957944,7.4557978283089,6.3278927445188,5.89115550393048,7.2777590839486
1,1,1,1,1,1,1,1,1,5.95944975057214,5.95944975057214,7.13128613133867,5.46612550439796,3.73485228929725,7.64645743753487,6.63140811530502,4.69620287012649,7.66148504570605
1,1,1,1,1,1,1,1,1,6.3815272938344,6.3815272938344,7.47903268496878,6.58987338974972,4.81165930230457,9.11282718433686,7.10107705502696,5.82701653526559,7.86873501364141
1,1,1,1,1,1,1,1,1,6.52790657596537,6.52790657596537,7.80641363294038,8.73564738705432,4.2733966333607,9.08004979356956,7.26396134805126,6.09669870298198,8.1457710565344
1,1,1,1,1,1,1,1,1,6.50640908353308,6.50640908353308,7.87738480947478,7.20393053616212,5.57345287635357,9.319738027913,7.24003990366615,6.09565470728902,8.12211209566758
1,1,1,1,1,1,1,1,1,5.65315484647943,5.65315484647943,6.67160868218601,6.47684413063719,4.97183542216431,7.88019636578263,6.29057689804675,5.66463611828781,7.95748659496175
1,1,1,1,1,1,1,1,1,6.9620613356279,6.9620613356279,8.42192380818807,10.8300555696805,5.19267313040232,8.8513781764782,7.74706927194105,5.63187785312175,8.63049914264004
1,1,1,1,1,1,1,1,1,6.139021266166,6.139021266166,7.24565351998633,7.32314767916658,4.48669776162563,9.17405981980266,6.83122723546329,4.65266033540455,7.68196357201852
1,1,1,1,1,1,1,1,1,5.84727423963419,5.84727423963419,6.96906264542565,9.77006596471283,4.8402628427992,8.15502769643863,6.50658424318478,6.47585148027479,7.85716761923103
1,1,1,1,1,1,1,1,1,6.19590066588501,6.19590066588501,7.4606955220202,6.86831943321668,4.97266474102662,8.41176618221112,6.89452007770164,5.30150100868066,7.95092863286474
1,1,1,1,1,1,1,1,1,5.49518313047377,5.49518313047377,6.55240956293998,7.10482650024121,4.79720464175819,8.41445548742562,6.11479306508332,6.1070940321837,7.56252594943965
1,1,1,1,1,1,1,1,1,6.42377540800108,6.42377540800108,7.74538820196109,7.23645710625817,5.84993731066722,8.68092089661962,7.14808885961753,6.48416208474983,8.22828879719116
1,1,1,1,1,1,1,1,1,6.21694603206777,6.21694603206777,7.42901967900231,6.33267012183939,5.2352566742918,8.23384513191663,6.91793841629582,5.49605196800791,8.00414081189045
1,1,1,1,1,1,1,1,1,6.54693572869985,6.54693572869985,7.54631330761126,8.14181061205042,5.05055462528564,8.2197777573348,7.28513613484407,5.28516221255555,7.651031777174
1,1,1,1,1,1,1,1,1,5.47610743143275,5.47610743143275,6.44396596934432,7.13631661970497,5.37327118275935,7.10778286370367,6.09356648365042,5.79737689512011,7.60797548956294
1,1,1,1,1,1,1,1,1,5.58205292128253,5.58205292128253,6.60001267300201,7.78292569617809,5.21578082323903,6.97912925728656,6.21145786801898,6.07846886322995,7.7089633014029
1,1,1,1,1,1,1,1,1,6.78915317562199,6.78915317562199,8.22407715605603,9.66216378531251,5.15360996401261,9.19810257713416,7.55466483470998,5.76167874070477,7.71404973672104
1,1,1,1,1,1,1,1,1,5.69946805244264,5.69946805244264,6.80565803822558,6.90963464243709,5.92619817198979,8.53119556675027,6.34211215427418,5.40719950462427,8.31316773476751
0,0,0,0,1,0,0,0,0,6.6474768134416,6.6474768134416,7.49134000577727,8.80315777390651,5.18225228928114,8.30555042596921,7.39701373985516,6.23562259804777,7.96570679083123
1,1,1,1,1,1,1,1,1,7.8619377921138,7.8619377921138,9.48750635484074,10.2114928751788,5.39462822919503,10.0180014196278,8.74841139010214,5.9585330306757,7.99321665748876
