"Conventional","Bias.Corrected","Robust","X","X.1","X.2","X.3","X.4","X.5","Conventional.1","Bias.Corrected.1","Robust.1","X.6","X.7","X.8","X.9","X.10","X.11"
1,1,1,1,1,1,1,1,1,0.201220336581402,0.201220336581402,0.274376274992686,0.272526267908733,0.186490164387098,0.325305841157541,0.223908956165325,0.206982874612885,0.191815408414662
1,1,1,1,1,1,1,1,1,0.245368268340319,0.245368268340319,0.307323556444199,0.238613288906327,0.161600472314901,0.363415806521596,0.27303479247461,0.18875161777946,0.185773919790975
1,1,1,1,1,1,1,1,1,0.190441134492316,0.190441134492316,0.250143902519945,0.206018845028826,0.176452214311437,0.286881545752024,0.211914344044766,0.224357864132841,0.179739324636808
1,1,1,1,1,1,1,1,1,0.229262216271875,0.229262216271875,0.287956990322455,0.322143426658741,0.218708783551912,0.339138296881549,0.255112700861714,0.239906770659739,0.17810029626934
1,1,1,1,1,1,1,1,1,0.157343940887996,0.157343940887996,0.206204982246093,0.306609820088501,0.193687986713162,0.294464785346612,0.175085272998326,0.222976915028983,0.186369607695773
1,1,1,1,1,1,1,1,1,0.22018394750679,0.22018394750679,0.288941646505048,0.247720948901576,0.20472138328624,0.5132941884497,0.245010810975668,0.231146966895388,0.182787895661541
1,1,1,1,1,1,1,1,1,0.197651329007744,0.197651329007744,0.258857958598177,0.391698216309687,0.194051602493836,0.3178559744855,0.219937524778515,0.219508421391795,0.181349927612579
1,0,1,1,1,1,1,1,1,0.159949925381176,0.159949925381176,0.207691292590151,0.395102052731968,0.200042284264502,0.495025184928163,0.177985095538951,0.231407642901004,0.180941586831994
1,1,1,1,1,1,1,1,1,0.166533904907829,0.166533904907829,0.218040945106622,0.348791100025084,0.205872249905926,0.284248613280006,0.185311452348967,0.230075612628928,0.180910670921547
1,1,1,1,1,1,1,1,1,0.17704748168312,0.17704748168312,0.238712204326674,0.248238272526354,0.219738198959179,0.36965046561387,0.197010488546369,0.237411989975964,0.178883788871989
1,0,1,1,1,1,1,1,1,0.246033445903544,0.246033445903544,0.308419601347737,0.312103165598299,0.19143442831416,0.350885165440423,0.273774972201852,0.197383413543758,0.188856482683762
1,1,1,1,1,1,1,1,1,0.187036372025077,0.187036372025077,0.241237946116079,0.213972120486317,0.199224102274184,0.389055157510411,0.208125677238109,0.208167445384137,0.189832386795468
1,1,1,1,1,1,1,1,1,0.19183771501649,0.191837715016489,0.250661669592009,0.281274150303456,0.175417600546639,0.348158316569418,0.213468396148451,0.188558538810484,0.188868018526019
1,1,1,1,1,1,1,1,1,0.196862294438222,0.196862294438222,0.257043948154082,0.314551407325203,0.165320245403428,0.35210320513604,0.219059522535593,0.202115296919272,0.200433857116205
1,0,1,1,1,1,1,1,1,0.249769806074067,0.249769806074067,0.311947402286872,0.297146593364402,0.218540441155549,0.352837046949447,0.277932626044663,0.248821127858182,0.185318548514227
1,1,1,1,1,1,1,1,1,0.191136459859082,0.191136459859082,0.267124534520947,0.342595703127617,0.187032382828522,0.319083111195066,0.212688070894213,0.200093679763432,0.198354191729383
1,1,1,1,1,1,1,1,1,0.188420994220818,0.188420994220818,0.263622289647692,0.329417139687605,0.202093760080974,0.504491359008444,0.209666422650818,0.230612061839196,0.194528509416744
1,1,1,1,1,1,1,1,1,0.171477208579933,0.171477208579933,0.214588466967424,0.508667648112772,0.186932883442384,0.511821608295158,0.190812138731037,0.209388244622617,0.179268235339655
1,1,1,1,1,1,1,1,1,0.183075868957839,0.183075868957839,0.257202333783536,0.308571316764944,0.212419488593425,0.380725190124444,0.203718607243391,0.238280964329424,0.181933541542963
0,0,0,0,0,0,0,0,0,0.18687232378703,0.18687232378703,0.258245256175874,0.282737246222938,0.205003381165043,0.276184860994808,0.207943131724241,0.244915215742484,0.178804978915287
1,1,1,1,1,1,1,1,1,0.24133026733792,0.24133026733792,0.297949910786603,0.295340807103833,0.215908358839726,0.361724890729454,0.268541486257145,0.245206269321845,0.191606249641995
1,1,1,1,1,1,1,1,1,0.244049360163862,0.244049360163862,0.30884665706381,0.365502700226908,0.211375620321879,0.364630681850641,0.271567170672135,0.209797815198676,0.186692734300472
1,1,1,1,1,1,1,1,1,0.184623503395606,0.184623503395606,0.261781255693412,0.180752413643772,0.173395743729641,0.513904580723585,0.205440745360111,0.219989545203388,0.182642825572584
1,1,1,1,1,1,1,1,1,0.189996150901318,0.189996150901318,0.26342521386695,0.346753754437899,0.207736629916326,0.507209469022683,0.211419186283558,0.248820837438834,0.180957281692363
