"Conventional_coverage","Bias.Corrected_coverage","rdrobust_coverage","RDHonest_coverage","plrd_coverage","Conventional_width","Bias.Corrected_width","rdrobust_width","RDHonest_width","plrd_width"
1,1,1,1,1,0.0347278343968983,0.0347278343968983,0.0411491195160225,0.0541161047191327,0.0429775035930252
1,1,1,1,1,0.0376478167098101,0.0376478167098101,0.0439565443330466,0.0557227308260081,0.0447798181724003
1,1,1,1,1,0.0323761179514664,0.0323761179514664,0.0388561584736267,0.053911258763708,0.0447443303621886
1,1,1,1,1,0.0366690151935232,0.0366690151935232,0.0440626099794798,0.0530706391858015,0.0445986309064169
1,1,1,1,1,0.0399498604094811,0.0399498604094811,0.0483531895131628,0.0610848478811523,0.0457788647035953
1,1,1,1,1,0.0370008110362031,0.0370008110362031,0.0446286823218818,0.052777898999754,0.0440997829781181
0,0,0,0,1,0.0408171891337458,0.0408171891337458,0.0469417350000274,0.0574013206679118,0.0430563520704907
1,0,1,1,1,0.0328852306690187,0.0328852306690187,0.0384902118616423,0.0603666794634071,0.0441975616981097
1,1,1,1,1,0.0373006071746757,0.0373006071746757,0.044769129128698,0.0562718711496459,0.04455758140351
1,1,1,1,1,0.035544025804999,0.035544025804999,0.0426621076095746,0.0623558957700708,0.0473193116998518
1,1,1,1,1,0.035768283860578,0.035768283860578,0.0430995315301123,0.0628160494657585,0.0479521027369965
1,1,1,1,1,0.0336351583687563,0.0336351583687563,0.0403325610033405,0.0522100236242794,0.0448572667934664
1,1,1,1,1,0.0380318942367671,0.0380318942367671,0.0439304600601811,0.0610462813288487,0.048283656202356
1,1,1,1,1,0.038207764113615,0.038207764113615,0.0450710119871883,0.060109013941152,0.0432689694169693
1,1,1,1,1,0.0358281445536544,0.0358281445536544,0.0430553906552702,0.0531666586257077,0.0428660105057757
1,1,1,1,1,0.0385448215191694,0.0385448215191694,0.046589066737466,0.0583288719829518,0.0458218186432308
1,1,1,1,1,0.0422605388221782,0.0422605388221782,0.0496822762002443,0.0627204235583555,0.0468148204834929
1,1,1,1,1,0.0392467492821857,0.0392467492821857,0.0476396290462984,0.0614390147592093,0.0464730648211475
1,1,1,1,1,0.0345334355944938,0.0345334355944938,0.0410928076810605,0.0535489156244478,0.0462283637850624
1,1,1,1,1,0.038089917769835,0.038089917769835,0.0454792198203883,0.0585196483426077,0.0433004637468676
1,1,1,1,1,0.0363760601277625,0.0363760601277625,0.0435264851125398,0.0586942879967046,0.0455552119367051
1,1,1,1,1,0.0368116076355157,0.0368116076355157,0.0441672885336756,0.0540147428186654,0.046660788977403
1,1,1,1,1,0.0386641944520639,0.0386641944520639,0.0462671172941663,0.0616420063201351,0.0444933622275747
0,0,1,1,1,0.0358604586986689,0.0358604586986689,0.0424808780299333,0.0494620285590497,0.0421083451309776
0,0,0,0,1,0.0383635298599266,0.0383635298599266,0.0457406431402332,0.0550960762893613,0.046646411629654
1,1,1,1,1,0.0307524767739326,0.0307524767739326,0.0366711223313026,0.0486345047227629,0.041657590767814
1,1,1,1,1,0.0419645069177542,0.0419645069177542,0.0492883265868028,0.0588815821959798,0.0466877937512086
1,1,1,1,1,0.0395835717964253,0.0395835717964253,0.0465715489099105,0.0541369570806877,0.0447996328287759
1,1,1,1,1,0.032522265808834,0.032522265808834,0.0388391676951896,0.0621793750255674,0.0438593052390348
1,1,1,1,1,0.0404528072192132,0.0404528072192132,0.0490611473910734,0.0511304591976932,0.0459801044238161
1,1,1,1,1,0.0369687182107801,0.0369687182107801,0.0440741043075757,0.053996641419196,0.0454016262546397
1,1,1,1,1,0.0398166832558906,0.0398166832558906,0.0469847735502614,0.0538127966525775,0.0431609450034805
1,1,1,1,1,0.0357284584287302,0.0357284584287302,0.0429815354988964,0.0545090453160084,0.0467918547302623
1,1,1,1,1,0.0376819479726664,0.0376819479726664,0.0435538167039465,0.0497700390810639,0.0436973820966428
1,1,1,1,1,0.0391197511215545,0.0391197511215545,0.0473453270279792,0.0548833043565901,0.0455109682557663
1,1,1,1,1,0.0392360652113309,0.0392360652113309,0.0471586562176885,0.0603931615046542,0.0456927907847408
1,1,1,1,1,0.0382557812147709,0.038255781214771,0.0448876990811254,0.0631855095189511,0.0451362367239248
1,1,1,1,1,0.0353226971947426,0.0353226971947426,0.0425213146457833,0.0630165418482843,0.048296836115229
1,1,1,1,1,0.0356557240629728,0.0356557240629728,0.042975050180029,0.0551065316270797,0.0437385313000776
1,1,1,1,1,0.0423914308904716,0.0423914308904716,0.0494169637561131,0.0591723029258167,0.0457790209702685
1,1,1,1,1,0.036520912529515,0.036520912529515,0.0434196821865918,0.0578971622454913,0.0475813642351436
1,1,1,1,1,0.0331777885987113,0.0331777885987113,0.038592452847625,0.0516921622498921,0.0419503081029577
1,1,1,1,1,0.0418699225704421,0.0418699225704421,0.0475439418589057,0.0546545748525926,0.0441588169375557
1,1,1,1,1,0.0366126261511556,0.0366126261511556,0.0426140130970549,0.0592333131612967,0.0476327576454228
1,1,1,1,1,0.0406740090899108,0.0406740090899108,0.0492581771895525,0.0567177819629665,0.0468631960094879
1,1,1,1,1,0.0374025751791084,0.0374025751791084,0.0442331988457522,0.052767070743035,0.0470381056970962
1,1,1,1,1,0.0353179275401713,0.0353179275401713,0.0417301045050765,0.0500020590315087,0.0436437550756372
1,1,1,1,1,0.0353850888860934,0.0353850888860934,0.0426426992470085,0.0517745933342762,0.0440255196597132
1,1,1,1,1,0.0325436717926123,0.0325436717926123,0.0389567530558246,0.0550582003878464,0.0450561464314206
1,1,1,1,1,0.0336114923202524,0.0336114923202524,0.0406539576073986,0.0509551153444849,0.0427194716456992
1,1,1,1,1,0.0321431303044241,0.0321431303044241,0.0384446806349109,0.0481214785876569,0.0417669400761356
1,0,1,1,1,0.0395037349276955,0.0395037349276955,0.0462327707164303,0.0609707437329066,0.0449682642726453
1,1,1,1,1,0.0365199744225373,0.0365199744225373,0.0420455991274517,0.0623208119101236,0.0463069629898049
1,1,1,1,1,0.0340610697139082,0.0340610697139082,0.0401837916032739,0.0569798388562208,0.0453351795605249
1,1,1,1,1,0.0382811594984566,0.0382811594984566,0.0447157853223632,0.0479018871195876,0.0422713811495885
0,0,0,1,0,0.0423081628583705,0.0423081628583705,0.0502909684123038,0.0581967793513112,0.0473344577899826
1,1,1,1,1,0.037253594093561,0.037253594093561,0.0446606328436842,0.0565303355875919,0.0458427013820268
1,1,1,1,1,0.0366395448762382,0.0366395448762382,0.0441151658955418,0.0641608878469965,0.0492203098687597
1,1,1,1,1,0.036454471924625,0.036454471924625,0.0425155611781018,0.0597291402197549,0.0464239356473276
1,0,1,1,0,0.0396919963616894,0.0396919963616894,0.0470474088360211,0.0619943803109231,0.0488106819149836
1,1,1,1,1,0.0339013235576622,0.0339013235576622,0.0403273802481284,0.0525784028614434,0.0436747334183701
1,1,1,1,1,0.0391495479377542,0.0391495479377542,0.0474211020094629,0.056155798720181,0.047929949145342
1,1,1,1,1,0.037818824021996,0.037818824021996,0.0448778576202191,0.0636573205437398,0.0476102861635608
1,1,1,1,1,0.0341933279123539,0.0341933279123539,0.0412140831764163,0.0480915315188523,0.0426848381582519
1,1,1,1,1,0.0319734515275409,0.0319734515275409,0.0371201976816906,0.0451964013657625,0.0416395594682697
1,0,1,1,1,0.0387112981223627,0.0387112981223627,0.0458318083137353,0.0551928853338297,0.0426687055487967
1,1,1,1,1,0.0378873886703849,0.0378873886703849,0.0452035981189909,0.0593784896942234,0.0449983510759012
1,1,1,1,1,0.0318639976669728,0.0318639976669728,0.0378665277266356,0.0480907956844406,0.0417303282492003
1,1,1,1,1,0.0363267493840608,0.0363267493840608,0.0409327243990097,0.0528270406772571,0.0426077456525178
1,1,1,1,1,0.0407295373604182,0.0407295373604182,0.0469388875660099,0.0645113350562034,0.0488195296300388
1,1,1,1,1,0.0413396851701859,0.0413396851701859,0.0469218211674411,0.0627128942594624,0.0462728504723432
1,1,1,1,1,0.0435250136076736,0.0435250136076736,0.0528263621240556,0.0624598833316737,0.0476035960408402
1,1,1,1,1,0.0350304062601975,0.0350304062601974,0.0410686567431237,0.0497378562035807,0.0441875822814613
1,1,1,1,1,0.0324281833663528,0.0324281833663528,0.0375277813810674,0.0495730900294125,0.0420899960210664
1,1,1,1,1,0.0360195409901045,0.0360195409901045,0.0432228071339414,0.0559644556154976,0.0458859817789777
1,1,1,1,1,0.0331476581466501,0.0331476581466501,0.0396892550450464,0.0524054981368862,0.0457219058258121
1,1,1,1,1,0.0411531090190756,0.0411531090190756,0.0486794565887023,0.0581598996724888,0.0459514140154477
1,1,1,1,1,0.0315846914721188,0.0315846914721188,0.0373331025910364,0.0466043848521298,0.0419764815201617
1,1,1,1,1,0.0360552676590822,0.0360552676590822,0.0433857282179439,0.0510419249004548,0.0442815982794852
1,1,1,1,1,0.0364180419135903,0.0364180419135903,0.0437827162562254,0.059019709369612,0.0479213095506338
1,1,1,1,1,0.0349226171668823,0.0349226171668823,0.0416790716891971,0.0482725705235124,0.0438973656991799
1,1,1,1,1,0.0380648775034527,0.0380648775034527,0.045784239914039,0.0571877433422323,0.0444555631705235
1,1,1,1,1,0.0355886355757326,0.0355886355757326,0.0430680451632646,0.0567363610775015,0.0479388676018258
1,1,1,1,1,0.037967719430364,0.037967719430364,0.0452689097306268,0.052595037085058,0.0458273480900824
1,1,1,1,1,0.0387647205323078,0.0387647205323078,0.0454834623057497,0.0489070173265184,0.0437636890814774
1,1,1,1,1,0.0381128617749604,0.0381128617749604,0.0461995622945849,0.0541614384618623,0.045269407987859
1,1,1,1,1,0.0336144282191216,0.0336144282191216,0.0397585408379898,0.0540947215893222,0.0427978552989249
1,1,1,1,1,0.0385301505511237,0.0385301505511237,0.0452880301534977,0.0564598585428691,0.0460788847076841
1,1,1,1,1,0.0374118763594816,0.0374118763594816,0.0440067588277676,0.0510163729403884,0.0434144059269625
1,1,1,1,1,0.0400059176639629,0.0400059176639629,0.0477783433079843,0.0514803250278377,0.0458998739981459
1,1,1,1,1,0.0371167673461255,0.0371167673461255,0.0446731284137155,0.0585091911653543,0.0459406133742579
1,1,1,1,1,0.0372983281813328,0.0372983281813328,0.0423665998912772,0.0471072470464746,0.043780922339382
1,1,1,1,1,0.0327910480077406,0.0327910480077406,0.0387624763884809,0.0487490872842556,0.0429477385952949
1,1,1,1,1,0.0392165134031395,0.0392165134031395,0.0471325126353796,0.0564035659104793,0.0479869496199723
1,1,1,1,1,0.039149520891395,0.039149520891395,0.0473387259345511,0.0712441325676288,0.0477629839340888
1,1,1,1,1,0.03279741859012,0.03279741859012,0.0387041234784689,0.0487015582780145,0.0424108082588941
1,1,1,1,1,0.0327222098293221,0.0327222098293221,0.0391115077213564,0.0529691302631115,0.0438889865133387
1,1,1,1,1,0.0338044012703927,0.0338044012703927,0.0401013614183326,0.0517793147576779,0.045221971042676
0,0,0,1,1,0.0419799293954235,0.0419799293954235,0.0503291994582447,0.0609460775569427,0.044659913871641
1,1,1,1,1,0.0333026576047935,0.0333026576047935,0.0394247796067623,0.0506989187137145,0.0439984522742359
1,1,1,1,1,0.0340180081456612,0.0340180081456612,0.0408519545312613,0.052023259035959,0.0438330352565186
1,0,0,1,1,0.0403199732035245,0.0403199732035245,0.0459443179479638,0.0504656645391779,0.0456706161932061
1,1,1,1,1,0.0399277002662339,0.0399277002662339,0.0468140571052407,0.0567282075654373,0.0442314106701048
1,1,1,1,1,0.0418969403141191,0.0418969403141191,0.0502407863728371,0.067813786209108,0.0463165496344457
1,1,1,1,1,0.0365727292904932,0.0365727292904932,0.0435125510604671,0.0551427130377943,0.0450676670121922
1,0,1,1,1,0.0403251205248787,0.0403251205248787,0.0484345213724235,0.0666503471154556,0.0517468656085066
1,1,1,1,1,0.0343751828893826,0.0343751828893826,0.0410019656373829,0.0531970843451761,0.0452461978734823
1,1,1,1,1,0.0361403295967406,0.0361403295967406,0.0427851719838021,0.0527550380549984,0.0454231287016705
1,1,1,1,1,0.0351460390388871,0.0351460390388871,0.040944259363387,0.0531718816365981,0.0454738664295684
1,0,1,1,1,0.0387718732498788,0.0387718732498788,0.0447350735282453,0.05945550164713,0.0448998485190141
1,1,1,1,1,0.0319445551105959,0.0319445551105959,0.037903245325921,0.0455158111866382,0.0414180365788416
1,1,1,1,1,0.0375040189899573,0.0375040189899573,0.0456462743116508,0.0621745455805145,0.0453983142853909
1,1,1,1,1,0.0356066559877159,0.0356066559877159,0.0429529206747994,0.0465267956010937,0.0416152199091683
0,0,0,1,1,0.0410533060745051,0.0410533060745051,0.0473800765056733,0.0668605824795813,0.0497420988819401
1,1,1,1,1,0.0336295882455635,0.0336295882455635,0.0403846303216053,0.0597403667979719,0.0457182115209241
0,0,1,1,0,0.0404795872282041,0.0404795872282041,0.0486278250680956,0.0570453517010189,0.0506186225340149
1,1,1,1,1,0.0415224447103727,0.0415224447103727,0.0500790551105736,0.0593818820182876,0.0485893184523821
1,0,1,1,1,0.0382414761789143,0.0382414761789143,0.0429790557753986,0.0569741890510636,0.0469404543694643
1,1,1,1,1,0.0451485925584848,0.0451485925584848,0.0531851580203388,0.0678207925977274,0.0509234491619272
1,1,1,1,1,0.0297852001167066,0.0297852001167066,0.0344789889405241,0.0521891826844798,0.0414974072023629
1,1,1,1,1,0.0427752069058146,0.0427752069058146,0.0492485210102729,0.05534516113475,0.0434754306309853
1,1,1,1,1,0.044395128071307,0.044395128071307,0.05383332448701,0.0787180591696837,0.0489112906833968
1,1,1,1,1,0.0409025977655289,0.0409025977655289,0.0492463691787199,0.0619103761059973,0.0471988743994027
1,1,1,1,1,0.0362674038581356,0.0362674038581356,0.0436106723187123,0.0525054799307567,0.0448786796007077
1,1,1,1,1,0.0366123419873197,0.0366123419873197,0.0441701047537303,0.0566855418918819,0.0450390239990758
1,1,1,1,1,0.0326951730002327,0.0326951730002327,0.0390168944848534,0.0605393260692701,0.0453519313031029
1,1,1,1,1,0.038690331206874,0.038690331206874,0.0466126679409136,0.0605396931074459,0.0451861522632518
1,1,1,1,1,0.0355243912377153,0.0355243912377153,0.0426844522183652,0.0605374586075545,0.0480127274214714
0,0,0,1,1,0.0457794272076149,0.0457794272076149,0.0502824494123282,0.058010984978747,0.0441098277084888
1,1,1,1,1,0.0342485129719857,0.0342485129719857,0.0408775739874139,0.0493505597612235,0.0451576406140838
1,1,1,1,1,0.0381849115025108,0.0381849115025108,0.0461650601360461,0.062373729884749,0.0474899586899876
1,1,1,1,1,0.0405703371282826,0.0405703371282826,0.0479327409787419,0.0623034578128809,0.0457849336442191
1,1,1,1,1,0.0374406714442929,0.0374406714442929,0.0435975742191149,0.0574576225307581,0.0460462399186846
1,0,1,1,1,0.0442802891022774,0.0442802891022774,0.0495641568497947,0.0557213690267983,0.0462367630119889
1,1,1,1,1,0.0370559860715606,0.0370559860715606,0.0430377312427623,0.0544426691761804,0.0465224990938922
1,1,1,1,1,0.041333185482346,0.041333185482346,0.0479393213017513,0.0586036371243778,0.0468957848047268
1,1,1,1,1,0.0386756904805918,0.0386756904805918,0.0457680360788709,0.0632405288530499,0.0470027576812905
1,1,1,1,1,0.0367960738593674,0.0367960738593674,0.0424945764877092,0.0544724680170538,0.0452092513362945
1,1,1,1,1,0.0385550725428367,0.0385550725428367,0.0462098909061235,0.0655041312826495,0.0458751623498708
1,1,1,1,1,0.0359649253991452,0.0359649253991452,0.0431303642323025,0.0494700883179431,0.0438491471867391
1,1,1,1,1,0.0365566640764027,0.0365566640764027,0.0435606057957733,0.0554683068497758,0.0465502724833728
1,1,1,1,1,0.0336674980798797,0.0336674980798797,0.0410171179325442,0.0550534431910945,0.0441906330274705
1,1,1,1,1,0.0328384729935429,0.0328384729935429,0.0389618733339133,0.0561844920289918,0.0443258989386642
1,1,1,1,1,0.0380994420517783,0.0380994420517783,0.0453793856140623,0.0581738926599016,0.0466542909642908
1,1,1,1,1,0.0348306695940044,0.0348306695940044,0.0413718368245336,0.0618064837820298,0.0454828635683752
1,1,1,1,1,0.0360080140473286,0.0360080140473286,0.0416786435050238,0.0494509160168088,0.044231549653254
1,1,1,1,1,0.0408067623149636,0.0408067623149636,0.0491280323063571,0.0602267782298465,0.0463877780351351
1,1,1,1,1,0.0343385886253622,0.0343385886253622,0.0398020755643651,0.054708825709649,0.0444643868617256
1,1,1,1,1,0.0411596038250201,0.0411596038250201,0.0469901836107724,0.057278642497729,0.0472161691867851
1,1,1,1,1,0.0339529608210614,0.0339529608210614,0.040512618724083,0.0469534770771083,0.0433782553026408
1,1,1,1,1,0.0390418103579224,0.0390418103579224,0.0460830349170461,0.0576680025451617,0.0467815893650564
1,1,1,1,1,0.0313060502759132,0.0313060502759132,0.037130066818555,0.0479469641783627,0.0437686038461187
1,1,1,1,1,0.033330235056611,0.033330235056611,0.0396678268691306,0.0516109976990594,0.0444864373239421
0,0,0,1,1,0.039193144145823,0.039193144145823,0.0450465603994183,0.051175713800483,0.0482353267031523
1,1,1,1,1,0.0343855544519037,0.0343855544519037,0.0411790672967534,0.054506320996535,0.0458177119855504
1,1,1,1,1,0.0317570983832958,0.0317570983832958,0.0381772876504953,0.0568157193455483,0.0441127412797155
1,1,1,1,1,0.035092985289034,0.035092985289034,0.0414921407011111,0.0606783028711362,0.0455095266694611
1,1,1,1,1,0.0344192414349793,0.0344192414349794,0.0407609298158182,0.0500586121798458,0.0450633015997835
1,1,1,1,1,0.0325018231946274,0.0325018231946274,0.0386284163982855,0.0457472017882923,0.0423186508655402
1,0,1,1,1,0.0337562222270744,0.0337562222270744,0.0398469816850034,0.0606974062200824,0.0455714922341521
1,1,1,1,1,0.0408870953359923,0.0408870953359923,0.0471401349700597,0.0523048500035646,0.0466065372227294
1,1,1,1,1,0.0334992237897067,0.0334992237897067,0.040140012247669,0.0520820507206932,0.0431629457339415
1,1,1,1,1,0.0375835663901033,0.0375835663901033,0.0455235062785637,0.0592059549693427,0.0460609272360883
0,0,1,1,1,0.0384860076054559,0.0384860076054559,0.0459863731396565,0.0470506277692714,0.0429869657858108
1,1,1,1,1,0.0383725955069743,0.0383725955069743,0.0448632345844073,0.0594316253836423,0.0479594242898291
1,0,0,1,1,0.041007829802736,0.041007829802736,0.045793375182578,0.0464955366519662,0.0428818905755188
1,1,1,1,1,0.0330842739023858,0.0330842739023858,0.0391686577924321,0.0513028926127031,0.0430985588089599
1,1,1,1,1,0.0401954835684827,0.0401954835684827,0.0476697693151753,0.0586827092624495,0.0445160480599371
1,1,1,0,1,0.0366246586287674,0.0366246586287674,0.0425905741392489,0.0539276118654677,0.04492881458217
1,0,1,1,0,0.0393537920369443,0.0393537920369443,0.0463932970098577,0.0686785687200852,0.0498729272754767
1,1,1,1,1,0.0379771682364105,0.0379771682364105,0.0457223446170111,0.0524125135688484,0.0458356340953999
1,1,1,1,1,0.0384596493535882,0.0384596493535882,0.0466343352302048,0.0576018012649747,0.0445171473210276
1,1,1,1,1,0.0365165829616211,0.0365165829616211,0.0441963713701385,0.0589569973189128,0.0474608029228119
1,1,1,1,1,0.0377291401316254,0.0377291401316254,0.0448169822514173,0.0560665157616095,0.0439695551154604
1,1,1,1,1,0.0345745612363035,0.0345745612363035,0.0416570649137704,0.0598621110818632,0.0469264953510938
1,1,1,1,1,0.0369127615364211,0.0369127615364211,0.0442983546129353,0.050480356164241,0.0440214321546438
1,1,1,1,1,0.0321902502808439,0.0321902502808439,0.0384839758393963,0.0448409107554255,0.0413125843146667
1,1,1,1,1,0.0345230433125861,0.0345230433125861,0.0410849010716517,0.0517147040441462,0.0453499563854634
1,1,1,1,1,0.0339610138291014,0.0339610138291014,0.0398244458597721,0.0534581790827794,0.0437321978826559
0,0,0,0,0,0.0364281028178678,0.0364281028178678,0.042569626626701,0.048789461976353,0.0412447641818501
1,1,1,1,1,0.0342497394320121,0.0342497394320121,0.0409784678294525,0.051532139871411,0.0435768128261461
1,0,1,1,1,0.0385356264498468,0.0385356264498468,0.0453371701422119,0.060983857494439,0.048610979534954
1,1,1,1,1,0.0403721907681879,0.0403721907681879,0.046784404867676,0.0551024872665065,0.0450536887624818
1,1,1,1,1,0.0374821711087325,0.0374821711087325,0.0451242903065485,0.056175451630751,0.0472240523198689
1,1,1,1,1,0.0434553843974758,0.0434553843974758,0.0520397970599525,0.0561755803032328,0.05026574245264
1,1,1,1,1,0.0320495701466597,0.0320495701466597,0.037945607842651,0.0454903480663859,0.0400480496046921
1,1,1,1,1,0.0362228539464689,0.0362228539464689,0.0427595634208046,0.060941892207467,0.0470223063799825
1,1,1,1,1,0.0332471556317959,0.0332471556317959,0.0397436458962109,0.0497806141735903,0.0464682028136592
1,1,1,1,1,0.0374335790541977,0.0374335790541977,0.0454770207681867,0.0656794751981928,0.0467230600813901
1,1,1,1,1,0.0396230314136975,0.0396230314136975,0.0476063407630128,0.0615532813721928,0.0477051138281635
0,0,0,0,1,0.0404236459597966,0.0404236459597966,0.0463191721443138,0.0638715807427684,0.0484027125729728
1,1,1,1,1,0.0338064816964968,0.0338064816964968,0.0405621955081601,0.0468270234301295,0.0419229844622074
1,1,1,1,1,0.0343460568783571,0.0343460568783571,0.0413028601841169,0.0533313243773478,0.0446680740075858
1,1,1,1,1,0.0363391304060227,0.0363391304060227,0.0430692437442972,0.0478273411162444,0.0437238981915866
1,1,1,1,1,0.0358163145753252,0.0358163145753252,0.0425421268615675,0.0567460541639021,0.0452512698434181
1,1,1,1,1,0.0366173260934855,0.0366173260934855,0.0440632868465238,0.0517463688330772,0.0434571176737257
1,1,1,1,1,0.0387864481142571,0.0387864481142571,0.045183275337991,0.0574549928552927,0.0471403914232887
1,1,1,1,1,0.0380467807107222,0.0380467807107222,0.0447710191901713,0.0529673943710902,0.044811053888578
1,1,1,1,1,0.0399169964888642,0.0399169964888642,0.0477917984799839,0.0524306332711633,0.0454637218327525
1,1,1,1,1,0.0352024084147363,0.0352024084147363,0.0423402582429312,0.0538853915869836,0.0460991074520727
1,1,1,1,1,0.0369069016766209,0.0369069016766209,0.043646013796953,0.0516620499802373,0.0446979552373621
1,1,1,1,1,0.0379203548585088,0.0379203548585088,0.0457948129467742,0.0632236625867681,0.048758828079466
1,1,1,1,1,0.0356707079136994,0.0356707079136994,0.042527198084031,0.0530421996971179,0.0471885072443385
1,1,1,1,1,0.0384008055844034,0.0384008055844034,0.0443298954826928,0.0505859046868611,0.0431010200278925
1,1,1,1,1,0.038680664884398,0.038680664884398,0.0465978899127844,0.0603372389099869,0.0478764569842691
1,1,1,1,1,0.0327465889437076,0.0327465889437076,0.0383895268744417,0.0582826288083781,0.0433192679094111
1,1,1,1,1,0.0347123102843889,0.0347123102843889,0.0413167255054933,0.0555404030976234,0.0454565399065628
1,1,1,1,1,0.0411135307506779,0.0411135307506779,0.0483775702357338,0.0559353568893107,0.0467061262919321
1,1,1,1,1,0.0343799566883073,0.0343799566883073,0.0409834947662921,0.0501477072079274,0.0440163185940844
1,1,1,1,1,0.0332269574076922,0.0332269574076922,0.0398876801458899,0.0575576609693204,0.0437517353593101
1,1,1,1,1,0.0332231710362541,0.0332231710362541,0.0398946395329617,0.0528372787941036,0.0444280384316083
0,0,0,0,0,0.0469788394034983,0.0469788394034983,0.0532327432437629,0.0605936840038942,0.051617689588931
1,1,1,1,1,0.0355867206944205,0.0355867206944205,0.042927279105462,0.0532111378374972,0.0455462607893484
1,1,1,1,1,0.0308396223866927,0.0308396223866927,0.0369232043578628,0.0523644340097259,0.0422162488027196
1,1,1,1,1,0.0342830854497314,0.0342830854497314,0.0408792072832161,0.0475110698415749,0.0445586777763721
1,1,1,1,1,0.036719279084676,0.036719279084676,0.0441074280862903,0.0515952314766731,0.0431300057108701
1,1,1,1,1,0.0401783513523803,0.0401783513523803,0.0474498072584684,0.057437689664494,0.0460540781372356
1,1,1,1,1,0.0381139749893219,0.0381139749893219,0.0450871758952536,0.050644164229471,0.044046523826062
1,1,1,1,1,0.0366373227968083,0.0366373227968083,0.0435140697359881,0.056443780437489,0.0471769793114257
1,1,1,1,1,0.03823982327903,0.03823982327903,0.0452815806876718,0.0607603553248934,0.0473918708350505
1,1,1,1,1,0.0395743172754875,0.0395743172754875,0.0480350971966488,0.0585025300685079,0.0451101247095933
1,1,1,1,1,0.0445204083700813,0.0445204083700813,0.0524471504770819,0.0637599766959958,0.0482546613332606
0,0,0,1,0,0.0383297565184604,0.0383297565184604,0.045827971965517,0.0627359428990364,0.0487115237207268
1,1,1,1,1,0.035192965563319,0.035192965563319,0.0423138290111557,0.0480188160607808,0.0434909754331859
1,1,1,1,1,0.0349703850640327,0.0349703850640327,0.0417053800314393,0.0606369458674535,0.0461347612781512
1,1,1,1,1,0.0433150871086487,0.0433150871086487,0.0505619923879059,0.0606525575787958,0.0457368269226477
1,1,1,1,1,0.0351513761990603,0.0351513761990603,0.0419225817224161,0.0598404629291948,0.0454932910269842
1,1,1,1,1,0.0353404512669152,0.0353404512669152,0.0421508891250418,0.0478242442914491,0.0427644065388794
1,1,1,1,1,0.0380276209313827,0.0380276209313827,0.0450864044205825,0.0515945412690834,0.0452104423161223
1,1,1,1,1,0.0342490128243746,0.0342490128243746,0.0409840482007371,0.0537041543612601,0.0438074613893032
1,1,1,1,1,0.0382926404051518,0.0382926404051518,0.0448269656726103,0.04595341719704,0.0427158005425225
1,1,1,0,1,0.0323784905524237,0.0323784905524237,0.0384660936089491,0.056439312494714,0.0448983084314704
1,1,1,1,1,0.0398151665172654,0.0398151665172654,0.0478534214160397,0.0576359127704256,0.0474002236758202
1,1,1,1,1,0.0316469574854503,0.0316469574854503,0.0378187137012789,0.0466566291827013,0.0421729383721678
1,1,1,1,1,0.0375600299426933,0.0375600299426933,0.0447843262809364,0.0601190867980239,0.046758563604664
1,1,1,1,1,0.036319748965232,0.036319748965232,0.0436528446762577,0.0512501471955097,0.0434100679967355
1,1,1,1,1,0.0349143909933912,0.0349143909933912,0.0417737703918042,0.0539628869035975,0.0426825204055346
1,1,1,1,1,0.0405873766426352,0.0405873766426352,0.0461291103389674,0.0540342702047537,0.0470724356572908
1,0,1,1,1,0.0395976528839084,0.0395976528839084,0.0456280480823641,0.0569552506495103,0.0469742219183774
1,1,1,1,1,0.0384494914442078,0.0384494914442078,0.0439525499742248,0.0542805350356362,0.0449825909230943
1,1,1,1,1,0.0352245604493196,0.0352245604493196,0.0421829109419177,0.0583476116596714,0.047894293421432
1,1,1,1,1,0.0361759485772533,0.0361759485772533,0.043347065161612,0.057018514227101,0.0451650204640648
1,1,1,1,1,0.0348053171952881,0.0348053171952881,0.0413042550262884,0.0484496505610907,0.0434681440561763
1,1,1,1,1,0.0362065015605717,0.0362065015605717,0.0429192485135583,0.0587676298453539,0.0454097542773862
1,1,1,1,1,0.0376125370781965,0.0376125370781965,0.0450855138548333,0.0647448137823957,0.0474943152404634
1,1,1,1,1,0.0368022056713005,0.0368022056713005,0.043663048876631,0.0582551218527922,0.0475854457331839
1,1,1,1,1,0.036745109066612,0.036745109066612,0.04336659677945,0.061922918658527,0.0456192917738047
1,1,1,1,1,0.0423027731194173,0.0423027731194173,0.0486965644742373,0.0583150063692111,0.0484046226017273
1,1,1,1,1,0.0343313001257155,0.0343313001257155,0.0392823752043697,0.0463198219170028,0.041371670884481
1,1,1,1,1,0.0343862645329593,0.0343862645329593,0.0407158049924269,0.0458021597068098,0.0406944582898571
1,1,1,1,1,0.0375868743521311,0.0375868743521311,0.044868148903999,0.0618582120620673,0.0463710419669121
1,1,1,1,1,0.0407802114332251,0.0407802114332251,0.0487350287247575,0.0515871591199585,0.0456088189379691
1,1,1,1,1,0.0389050147145587,0.0389050147145587,0.0471550142049657,0.0613951638244402,0.0442036599718171
1,1,1,1,1,0.036367825495653,0.036367825495653,0.0427895026729879,0.0580121823370508,0.0455274013437877
1,1,1,1,1,0.0423739023006031,0.0423739023006031,0.0489791363212604,0.0596473367547128,0.0482183018878565
